id,customer_id,channel_id,store_id,product_id,order_date_id,shipping_address_id,billing_address_id,quantity,unit_price,discount_amount,line_total
9505,1012,1,,2,629,1699,,3,15000.0,0.0,45000.0
9506,1012,1,,2,629,1699,,1,15000.0,750.0,14250.0
9507,492,2,4,1,572,4,1388,2,12000.0,1200.0,22800.0
9508,488,2,3,2,966,3,1761,1,15750.0,1575.0,14175.0
9509,529,2,2,1,404,2,427,3,12000.0,0.0,36000.0
9510,956,1,,2,530,2282,,3,15000.0,4500.0,40500.0
9511,956,1,,1,530,2282,,2,10800.0,1080.0,20520.0
9512,1377,2,1,1,437,1,3088,1,13200.0,0.0,13200.0
9513,905,1,,2,526,165,2284,3,15000.0,2250.0,42750.0
9514,1468,2,2,2,369,2,1506,3,15000.0,4500.0,40500.0
9515,1468,2,2,2,369,2,1506,3,13500.0,4050.0,36450.0
9516,1468,2,2,2,369,2,1506,1,15000.0,0.0,15000.0
9517,646,2,2,1,948,2,3009,2,12000.0,0.0,24000.0
9518,634,1,,1,879,2284,2324,1,12000.0,1200.0,10800.0
9519,634,1,,2,879,2284,2324,3,16500.0,0.0,49500.0
9520,1075,1,,1,696,765,122,3,12000.0,0.0,36000.0
9521,1026,1,,2,633,2642,2434,1,15000.0,0.0,15000.0
9522,1226,1,,1,451,787,2734,3,10800.0,0.0,32400.0
9523,1224,1,,1,707,991,1113,1,12000.0,600.0,11400.0
9524,1224,1,,1,707,991,1113,2,12000.0,2400.0,21600.0
9525,407,2,2,1,568,2,2895,1,12000.0,0.0,12000.0
9526,971,1,,1,900,2359,748,1,12600.0,252.0,12348.0
9527,398,1,,2,600,3124,1716,1,15000.0,300.0,14700.0
9528,724,2,2,2,600,2,1237,2,13500.0,1350.0,25650.0
9529,1204,1,,1,374,170,1692,3,13200.0,1980.0,37620.0
9530,1204,1,,2,374,170,1692,1,15000.0,750.0,14250.0
9531,49,1,,2,773,2106,1666,1,15000.0,1500.0,13500.0
9532,818,1,,1,805,2945,28,1,12000.0,240.0,11760.0
9533,818,1,,1,805,2945,28,3,12000.0,1800.0,34200.0
9534,1457,2,1,1,605,1,,2,12600.0,0.0,25200.0
9535,206,1,,1,838,1668,775,3,12000.0,0.0,36000.0
9536,483,1,,2,606,1502,501,2,15750.0,0.0,31500.0
9537,483,1,,2,606,1502,501,1,15750.0,0.0,15750.0
9538,31,1,,1,986,842,,1,10800.0,0.0,10800.0
9539,110,1,,2,802,3196,1522,3,15000.0,0.0,45000.0
9540,447,1,,1,870,2866,2994,3,12000.0,0.0,36000.0
9541,264,2,2,2,702,2,,3,13500.0,2025.0,38475.0
9542,1187,2,4,1,395,4,646,1,12000.0,600.0,11400.0
9543,134,1,,1,534,745,844,3,12000.0,720.0,35280.0
9544,1412,1,,1,1003,2675,136,1,13200.0,660.0,12540.0
9545,1209,1,,2,971,1215,1273,1,16500.0,330.0,16170.0
9546,621,2,4,2,820,4,2092,3,15000.0,0.0,45000.0
9547,621,2,4,1,820,4,2092,2,13200.0,1320.0,25080.0
9548,1348,1,,1,887,3189,584,2,12000.0,2400.0,21600.0
9549,1348,1,,1,887,3189,584,1,10800.0,0.0,10800.0
9550,1348,1,,2,887,3189,584,1,15000.0,300.0,14700.0
9551,383,2,3,1,718,3,84,1,12000.0,1200.0,10800.0
9552,383,2,3,1,718,3,84,1,13200.0,1320.0,11880.0
9553,230,2,4,1,400,4,2702,1,13200.0,0.0,13200.0
9554,230,2,4,2,400,4,2702,3,16500.0,990.0,48510.0
9555,1420,1,,1,508,723,1223,3,12000.0,0.0,36000.0
9556,1180,1,,1,852,1566,147,2,12000.0,2400.0,21600.0
9557,1338,1,,2,815,3001,1339,2,15000.0,1500.0,28500.0
9558,168,2,2,2,887,2,,3,15000.0,0.0,45000.0
9559,1465,2,4,1,609,4,1379,1,12000.0,600.0,11400.0
9560,832,1,,1,946,604,3029,2,12000.0,0.0,24000.0
9561,569,1,,1,761,665,,3,10800.0,1620.0,30780.0
9562,845,2,4,1,843,4,2822,3,12000.0,3600.0,32400.0
9563,961,1,,2,715,2380,2335,2,13500.0,1350.0,25650.0
9564,1383,2,3,1,789,3,1598,2,13200.0,2640.0,23760.0
9565,1211,2,1,2,908,1,,2,15000.0,1500.0,28500.0
9566,316,1,,2,961,1675,1912,2,16500.0,1650.0,31350.0
9567,316,1,,2,961,1675,1912,3,15000.0,900.0,44100.0
9568,1067,1,,1,839,553,612,3,12000.0,3600.0,32400.0
9569,1067,1,,1,839,553,612,1,12000.0,240.0,11760.0
9570,916,2,3,2,616,3,,3,15750.0,0.0,47250.0
9571,1125,2,3,2,428,3,608,3,15000.0,0.0,45000.0
9572,1120,2,4,1,889,4,,3,12000.0,0.0,36000.0
9573,1120,2,4,1,889,4,,3,10800.0,3240.0,29160.0
9574,1130,1,,1,436,2307,2016,3,12000.0,1800.0,34200.0
9575,1426,1,,1,998,1322,1356,3,12000.0,3600.0,32400.0
9576,101,2,1,2,614,1,1252,3,15000.0,0.0,45000.0
9577,1233,2,2,1,436,2,2994,2,10800.0,2160.0,19440.0
9578,441,1,,2,478,2146,1531,2,15750.0,0.0,31500.0
9579,1424,1,,2,712,1287,1350,2,16500.0,660.0,32340.0
9580,357,2,1,1,522,1,576,1,12000.0,1200.0,10800.0
9581,875,2,4,1,743,4,2965,1,12600.0,0.0,12600.0
9582,875,2,4,1,743,4,2965,3,10800.0,3240.0,29160.0
9583,405,1,,2,944,1756,1760,1,15750.0,1575.0,14175.0
9584,405,1,,1,944,1756,1760,3,12000.0,720.0,35280.0
9585,32,2,2,2,818,2,1951,1,16500.0,330.0,16170.0
9586,229,1,,2,766,3096,,3,15000.0,4500.0,40500.0
9587,140,1,,1,833,2488,2921,1,12600.0,1260.0,11340.0
9588,1271,1,,1,667,464,1039,2,10800.0,432.0,21168.0
9589,297,2,1,2,782,1,723,2,15000.0,3000.0,27000.0
9590,297,2,1,2,782,1,723,3,15000.0,4500.0,40500.0
9591,171,1,,2,721,1116,1347,2,15000.0,1500.0,28500.0
9592,1022,1,,2,664,962,360,2,13500.0,1350.0,25650.0
9593,425,2,1,2,608,1,2416,1,15000.0,1500.0,13500.0
9594,250,1,,1,600,1970,1844,1,12000.0,0.0,12000.0
9595,250,1,,2,600,1970,1844,3,13500.0,4050.0,36450.0
9596,1472,2,1,2,729,1,1407,1,15000.0,300.0,14700.0
9597,1294,2,1,2,942,1,1435,2,13500.0,1350.0,25650.0
9598,1294,2,1,1,942,1,1435,2,12000.0,0.0,24000.0
9599,1294,2,1,2,942,1,1435,2,15000.0,3000.0,27000.0
9600,364,2,4,2,493,4,2318,2,15000.0,3000.0,27000.0
9601,364,2,4,2,493,4,2318,1,15750.0,1575.0,14175.0
9602,669,2,2,1,935,2,2080,2,12000.0,2400.0,21600.0
9603,439,2,3,2,921,3,532,3,15000.0,2250.0,42750.0
9604,887,2,1,2,717,1,3104,2,15000.0,1500.0,28500.0
9605,1377,2,2,2,933,2,1987,3,15750.0,945.0,46305.0
9606,1377,2,2,1,933,2,1987,3,12000.0,0.0,36000.0
9607,1377,2,2,2,933,2,1987,3,15000.0,2250.0,42750.0
9608,390,1,,1,979,41,1033,3,12000.0,3600.0,32400.0
9609,1374,2,4,1,942,4,292,3,12000.0,0.0,36000.0
9610,751,1,,2,980,1530,564,3,15750.0,2362.5,44887.5
9611,906,1,,1,623,2839,2156,2,12000.0,1200.0,22800.0
9612,1041,2,4,1,1001,4,3142,3,12600.0,0.0,37800.0
9613,1041,2,4,2,1001,4,3142,3,15000.0,4500.0,40500.0
9614,94,2,4,1,637,4,,3,12000.0,1800.0,34200.0
9615,94,2,4,2,637,4,,3,15000.0,0.0,45000.0
9616,1224,2,2,2,966,2,2815,3,15000.0,0.0,45000.0
9617,1026,1,,2,638,2179,397,3,15000.0,2250.0,42750.0
9618,223,2,4,2,662,4,,1,16500.0,330.0,16170.0
9619,1030,1,,1,539,1431,,1,12000.0,600.0,11400.0
9620,1458,2,2,1,871,2,1027,1,10800.0,0.0,10800.0
9621,1180,2,2,1,383,2,885,1,10800.0,216.0,10584.0
9622,1180,2,2,2,383,2,885,1,15750.0,1575.0,14175.0
9623,1180,2,2,1,383,2,885,2,10800.0,432.0,21168.0
9624,1498,1,,2,663,802,2319,2,13500.0,2700.0,24300.0
9625,771,1,,2,634,2389,,1,16500.0,825.0,15675.0
9626,414,1,,2,531,209,2437,2,15000.0,3000.0,27000.0
9627,705,2,2,1,772,2,1909,3,13200.0,3960.0,35640.0
9628,705,2,2,2,772,2,1909,2,15000.0,1500.0,28500.0
9629,1282,1,,1,740,2896,929,3,12600.0,0.0,37800.0
9630,713,1,,1,985,2487,2762,1,12000.0,600.0,11400.0
9631,737,1,,1,823,2471,2175,2,12000.0,2400.0,21600.0
9632,737,1,,2,823,2471,2175,2,15000.0,600.0,29400.0
9633,1337,2,3,1,757,3,1759,2,12000.0,1200.0,22800.0
9634,1060,1,,2,924,2860,251,3,15750.0,0.0,47250.0
9635,1100,2,1,1,745,1,1025,3,10800.0,3240.0,29160.0
9636,719,1,,1,732,2123,1545,3,12600.0,1890.0,35910.0
9637,1450,1,,1,734,1837,1380,3,12000.0,0.0,36000.0
9638,1450,1,,1,734,1837,1380,2,12000.0,0.0,24000.0
9639,176,1,,1,613,2815,2735,2,12000.0,480.0,23520.0
9640,756,1,,1,829,723,1491,1,10800.0,1080.0,9720.0
9641,1246,2,1,2,652,1,557,1,15750.0,787.5,14962.5
9642,1246,2,1,1,652,1,557,2,13200.0,0.0,26400.0
9643,383,1,,1,789,754,2435,3,12600.0,1890.0,35910.0
9644,383,1,,2,789,754,2435,3,15000.0,900.0,44100.0
9645,383,1,,1,789,754,2435,3,13200.0,3960.0,35640.0
9646,1463,2,2,2,764,2,2236,3,15000.0,4500.0,40500.0
9647,1177,1,,1,425,3002,2446,2,12000.0,1200.0,22800.0
9648,1177,1,,1,425,3002,2446,2,12600.0,1260.0,23940.0
9649,321,2,1,1,867,1,808,1,10800.0,540.0,10260.0
9650,130,2,1,2,565,1,2320,2,15000.0,600.0,29400.0
9651,130,2,1,1,565,1,2320,3,12000.0,720.0,35280.0
9652,1083,2,3,1,418,3,691,1,12000.0,1200.0,10800.0
9653,1161,1,,1,753,3168,257,1,12000.0,600.0,11400.0
9654,1161,1,,1,753,3168,257,1,12000.0,240.0,11760.0
9655,785,2,2,2,459,2,950,2,15000.0,0.0,30000.0
9656,785,2,2,1,459,2,950,1,12000.0,240.0,11760.0
9657,487,1,,1,366,1689,2561,2,12000.0,0.0,24000.0
9658,306,1,,2,724,2687,1821,2,15000.0,0.0,30000.0
9659,1062,2,4,1,552,4,,2,12000.0,0.0,24000.0
9660,1356,2,1,1,509,1,,3,12000.0,3600.0,32400.0
9661,709,1,,2,692,618,,3,16500.0,0.0,49500.0
9662,524,1,,1,844,2743,1782,3,13200.0,0.0,39600.0
9663,1063,2,1,2,689,1,1513,2,15000.0,600.0,29400.0
9664,1063,2,1,1,689,1,1513,2,12000.0,1200.0,22800.0
9665,1149,1,,1,399,2124,446,1,10800.0,216.0,10584.0
9666,552,2,4,1,544,4,103,2,12000.0,2400.0,21600.0
9667,1011,2,3,2,612,3,,1,15000.0,0.0,15000.0
9668,896,1,,1,894,2072,2062,1,12000.0,1200.0,10800.0
9669,896,1,,2,894,2072,2062,2,15000.0,0.0,30000.0
9670,896,1,,2,894,2072,2062,2,15000.0,3000.0,27000.0
9671,762,1,,1,651,2407,3073,2,10800.0,2160.0,19440.0
9672,762,1,,1,651,2407,3073,3,13200.0,792.0,38808.0
9673,812,2,3,2,742,3,2071,3,15000.0,0.0,45000.0
9674,812,2,3,2,742,3,2071,1,15750.0,315.0,15435.0
9675,785,1,,2,473,3051,292,3,15750.0,0.0,47250.0
9676,1088,2,4,2,754,4,606,1,15000.0,1500.0,13500.0
9677,137,2,2,2,756,2,2792,2,16500.0,660.0,32340.0
9678,1341,1,,1,668,1783,1525,3,10800.0,0.0,32400.0
9679,790,1,,1,685,2284,2138,2,12000.0,1200.0,22800.0
9680,790,1,,2,685,2284,2138,1,15000.0,0.0,15000.0
9681,790,1,,2,685,2284,2138,1,15000.0,750.0,14250.0
9682,194,1,,1,801,2987,1136,1,10800.0,540.0,10260.0
9683,1373,1,,1,803,2083,3033,1,12600.0,0.0,12600.0
9684,754,2,4,1,962,4,,1,12000.0,600.0,11400.0
9685,841,1,,1,888,1228,582,2,10800.0,432.0,21168.0
9686,1292,1,,2,754,2651,3134,1,15000.0,750.0,14250.0
9687,1292,1,,1,754,2651,3134,1,12000.0,240.0,11760.0
9688,1300,1,,1,849,2764,,2,10800.0,432.0,21168.0
9689,1059,2,4,1,886,4,,3,12000.0,720.0,35280.0
9690,1420,2,2,2,962,2,1898,3,15750.0,2362.5,44887.5
9691,1420,2,2,2,962,2,1898,1,15750.0,315.0,15435.0
9692,1099,1,,1,887,3140,,1,12000.0,1200.0,10800.0
9693,219,1,,1,879,1451,,2,10800.0,1080.0,20520.0
9694,516,2,4,2,713,4,2236,1,15000.0,0.0,15000.0
9695,355,2,2,1,723,2,2026,2,12000.0,2400.0,21600.0
9696,1448,1,,2,692,977,6,1,16500.0,330.0,16170.0
9697,1448,1,,1,692,977,6,3,12600.0,756.0,37044.0
9698,1448,1,,1,692,977,6,2,12000.0,480.0,23520.0
9699,821,2,1,2,584,1,,2,16500.0,3300.0,29700.0
9700,1494,1,,1,925,2321,1859,3,12000.0,3600.0,32400.0
9701,1265,1,,1,552,1470,1619,3,12000.0,720.0,35280.0
9702,901,1,,1,942,89,235,1,12000.0,600.0,11400.0
9703,901,1,,2,942,89,235,3,15000.0,4500.0,40500.0
9704,1268,1,,2,744,799,3027,1,15000.0,300.0,14700.0
9705,1268,1,,2,744,799,3027,2,15000.0,0.0,30000.0
9706,692,2,4,1,897,4,,3,12000.0,3600.0,32400.0
9707,1497,1,,2,870,589,1640,1,15750.0,315.0,15435.0
9708,1104,1,,1,793,3139,2382,1,12000.0,1200.0,10800.0
9709,862,1,,2,555,18,437,2,16500.0,660.0,32340.0
9710,535,2,3,1,963,3,1528,3,12000.0,0.0,36000.0
9711,281,1,,1,392,124,3085,3,12000.0,3600.0,32400.0
9712,629,1,,2,883,1161,1797,1,15750.0,315.0,15435.0
9713,1161,1,,2,994,2947,741,2,13500.0,540.0,26460.0
9714,1161,1,,1,994,2947,741,3,10800.0,1620.0,30780.0
9715,826,2,4,2,792,4,859,1,15000.0,750.0,14250.0
9716,826,2,4,1,792,4,859,3,12000.0,1800.0,34200.0
9717,890,2,3,1,708,3,2449,1,12000.0,1200.0,10800.0
9718,890,2,3,1,708,3,2449,2,12600.0,1260.0,23940.0
9719,333,1,,1,512,836,1305,2,10800.0,0.0,21600.0
9720,333,1,,1,512,836,1305,3,12000.0,3600.0,32400.0
9721,894,1,,2,603,2172,53,1,15750.0,0.0,15750.0
9722,894,1,,2,603,2172,53,1,13500.0,0.0,13500.0
9723,994,2,3,2,942,3,104,2,15000.0,1500.0,28500.0
9724,936,1,,2,566,1415,2094,1,15000.0,0.0,15000.0
9725,936,1,,2,566,1415,2094,1,15000.0,1500.0,13500.0
9726,936,1,,2,566,1415,2094,3,13500.0,4050.0,36450.0
9727,902,2,4,1,602,4,3096,2,13200.0,0.0,26400.0
9728,902,2,4,1,602,4,3096,2,12000.0,1200.0,22800.0
9729,1139,1,,2,985,252,2595,1,15750.0,1575.0,14175.0
9730,1139,1,,1,985,252,2595,1,12000.0,240.0,11760.0
9731,968,2,1,1,413,1,2597,3,10800.0,0.0,32400.0
9732,968,2,1,1,413,1,2597,1,12600.0,252.0,12348.0
9733,410,1,,2,447,2365,1853,1,15000.0,1500.0,13500.0
9734,410,1,,1,447,2365,1853,1,12600.0,1260.0,11340.0
9735,875,1,,1,481,194,1398,3,12000.0,0.0,36000.0
9736,387,2,3,1,879,3,2324,1,12000.0,0.0,12000.0
9737,387,2,3,1,879,3,2324,2,12000.0,2400.0,21600.0
9738,880,1,,2,973,2818,3161,1,15000.0,1500.0,13500.0
9739,954,1,,1,816,1073,2802,3,10800.0,0.0,32400.0
9740,954,1,,2,816,1073,2802,3,15000.0,4500.0,40500.0
9741,954,1,,1,816,1073,2802,3,12600.0,1890.0,35910.0
9742,933,1,,1,407,8,2156,1,12000.0,0.0,12000.0
9743,933,1,,1,407,8,2156,3,10800.0,0.0,32400.0
9744,1154,1,,1,681,380,701,3,12000.0,3600.0,32400.0
9745,527,2,1,1,866,1,367,2,10800.0,0.0,21600.0
9746,1353,1,,2,550,2927,139,1,13500.0,1350.0,12150.0
9747,667,2,3,2,777,3,2205,3,15000.0,0.0,45000.0
9748,506,1,,1,702,1879,,2,13200.0,528.0,25872.0
9749,517,2,2,1,750,2,2706,3,12600.0,3780.0,34020.0
9750,609,1,,2,683,994,319,2,16500.0,1650.0,31350.0
9751,1139,1,,2,997,2105,,3,13500.0,0.0,40500.0
9752,440,1,,2,525,761,1404,2,15000.0,600.0,29400.0
9753,32,2,3,1,668,3,3087,1,12600.0,1260.0,11340.0
9754,452,1,,2,716,1944,774,3,15000.0,0.0,45000.0
9755,903,1,,2,910,2389,1958,3,15000.0,2250.0,42750.0
9756,850,2,1,1,786,1,335,3,10800.0,1620.0,30780.0
9757,1186,1,,1,655,2468,,3,12000.0,1800.0,34200.0
9758,1186,1,,2,655,2468,,2,16500.0,0.0,33000.0
9759,905,1,,1,874,1089,,3,12600.0,756.0,37044.0
9760,1317,1,,1,576,586,844,2,12600.0,504.0,24696.0
9761,1224,1,,1,652,177,810,1,12000.0,600.0,11400.0
9762,515,1,,1,507,2189,1057,3,12000.0,1800.0,34200.0
9763,81,2,1,2,450,1,1468,1,15750.0,315.0,15435.0
9764,81,2,1,1,450,1,1468,1,12600.0,0.0,12600.0
9765,838,1,,1,732,2823,974,2,10800.0,0.0,21600.0
9766,838,1,,2,732,2823,974,2,15000.0,3000.0,27000.0
9767,1047,1,,1,770,2178,3117,3,12000.0,1800.0,34200.0
9768,949,2,3,2,898,3,,1,15750.0,0.0,15750.0
9769,127,2,1,1,706,1,,3,10800.0,1620.0,30780.0
9770,127,2,1,2,706,1,,1,15000.0,0.0,15000.0
9771,1192,2,3,1,976,3,1507,3,12000.0,720.0,35280.0
9772,1192,2,3,2,976,3,1507,2,15000.0,0.0,30000.0
9773,1389,1,,2,675,1176,957,2,16500.0,0.0,33000.0
9774,1226,1,,1,845,1427,2564,2,12000.0,0.0,24000.0
9775,1226,1,,1,845,1427,2564,3,12000.0,1800.0,34200.0
9776,895,2,1,2,865,1,830,1,15000.0,0.0,15000.0
9777,895,2,1,2,865,1,830,3,15000.0,0.0,45000.0
9778,895,2,1,1,865,1,830,1,12600.0,0.0,12600.0
9779,390,1,,2,446,2793,,2,16500.0,1650.0,31350.0
9780,1130,2,4,1,981,4,,1,12000.0,1200.0,10800.0
9781,915,1,,1,389,1602,135,2,12600.0,504.0,24696.0
9782,354,2,4,2,935,4,921,3,15000.0,4500.0,40500.0
9783,552,1,,2,470,106,1354,3,15000.0,900.0,44100.0
9784,944,1,,1,886,1296,1144,2,12600.0,504.0,24696.0
9785,746,1,,2,827,2781,932,2,15750.0,630.0,30870.0
9786,988,1,,2,818,1963,639,3,15000.0,900.0,44100.0
9787,1184,2,3,1,757,3,1002,2,12000.0,2400.0,21600.0
9788,1019,1,,2,553,1864,987,2,15750.0,0.0,31500.0
9789,433,1,,2,390,1675,2074,2,13500.0,1350.0,25650.0
9790,678,2,1,2,552,1,620,3,13500.0,4050.0,36450.0
9791,873,1,,1,631,1524,1119,2,12000.0,1200.0,22800.0
9792,873,1,,2,631,1524,1119,3,15000.0,0.0,45000.0
9793,1463,2,4,1,778,4,418,2,12600.0,0.0,25200.0
9794,658,1,,2,928,362,2941,1,15000.0,300.0,14700.0
9795,181,2,1,2,755,1,2681,2,13500.0,2700.0,24300.0
9796,1268,1,,2,576,1147,300,1,15000.0,300.0,14700.0
9797,435,1,,2,878,597,111,3,15000.0,900.0,44100.0
9798,543,1,,1,680,93,2363,2,12000.0,1200.0,22800.0
9799,848,1,,2,673,1609,724,2,15750.0,3150.0,28350.0
9800,61,2,4,1,768,4,1390,3,12000.0,720.0,35280.0
9801,61,2,4,1,768,4,1390,1,12000.0,0.0,12000.0
9802,61,2,4,2,768,4,1390,1,13500.0,675.0,12825.0
9803,273,1,,1,923,2899,24,2,12000.0,480.0,23520.0
9804,597,1,,2,871,731,3133,1,15000.0,300.0,14700.0
9805,1395,2,4,2,671,4,479,3,15000.0,2250.0,42750.0
9806,1395,2,4,1,671,4,479,3,13200.0,3960.0,35640.0
9807,1371,1,,1,514,2279,2165,1,12000.0,1200.0,10800.0
9808,1455,1,,1,636,7,2797,1,12600.0,252.0,12348.0
9809,1455,1,,2,636,7,2797,1,15000.0,1500.0,13500.0
9810,1455,1,,1,636,7,2797,1,12000.0,600.0,11400.0
9811,1141,1,,1,806,212,1901,1,12000.0,240.0,11760.0
9812,512,1,,1,496,1969,2058,1,10800.0,540.0,10260.0
9813,512,1,,2,496,1969,2058,2,15000.0,1500.0,28500.0
9814,350,2,2,1,845,2,3111,3,12600.0,3780.0,34020.0
9815,350,2,2,1,845,2,3111,2,12000.0,1200.0,22800.0
9816,812,2,3,2,832,3,2233,3,15000.0,0.0,45000.0
9817,923,1,,2,901,85,1131,1,15000.0,300.0,14700.0
9818,547,1,,2,537,69,1753,3,15000.0,2250.0,42750.0
9819,547,1,,1,537,69,1753,1,12000.0,1200.0,10800.0
9820,1468,2,3,1,798,3,180,3,10800.0,0.0,32400.0
9821,1107,1,,2,716,747,,3,15000.0,4500.0,40500.0
9822,486,2,3,2,682,3,1240,3,15000.0,900.0,44100.0
9823,486,2,3,1,682,3,1240,3,10800.0,648.0,31752.0
9824,486,2,3,1,682,3,1240,3,12000.0,1800.0,34200.0
9825,393,1,,1,468,1713,759,3,10800.0,648.0,31752.0
9826,1076,2,1,2,722,1,311,1,15000.0,750.0,14250.0
9827,474,2,1,2,643,1,,2,15750.0,3150.0,28350.0
9828,1312,1,,1,828,2329,1944,2,12000.0,480.0,23520.0
9829,1305,1,,1,500,2329,467,3,12000.0,0.0,36000.0
9830,1307,1,,1,676,1211,2232,3,12600.0,1890.0,35910.0
9831,1103,1,,2,789,3028,1951,2,15750.0,630.0,30870.0
9832,240,1,,2,527,425,1766,1,16500.0,825.0,15675.0
9833,160,1,,1,979,726,3089,3,12000.0,0.0,36000.0
9834,548,1,,1,416,587,3201,2,12000.0,2400.0,21600.0
9835,1302,1,,1,561,856,1495,2,12600.0,2520.0,22680.0
9836,1110,1,,1,487,930,1773,1,12000.0,600.0,11400.0
9837,1110,1,,2,487,930,1773,1,15000.0,0.0,15000.0
9838,1110,1,,2,487,930,1773,2,15000.0,0.0,30000.0
9839,164,1,,2,904,620,368,1,15000.0,1500.0,13500.0
9840,208,1,,1,900,1907,2705,3,12000.0,1800.0,34200.0
9841,208,1,,1,900,1907,2705,2,12000.0,0.0,24000.0
9842,291,1,,2,884,1622,1352,1,16500.0,1650.0,14850.0
9843,531,1,,1,775,2213,3086,3,12000.0,1800.0,34200.0
9844,615,1,,1,682,641,3105,3,12000.0,720.0,35280.0
9845,80,2,1,1,636,1,870,3,12000.0,3600.0,32400.0
9846,1420,1,,2,469,380,866,3,15000.0,0.0,45000.0
9847,1219,2,2,1,685,2,477,1,12000.0,1200.0,10800.0
9848,774,2,2,1,710,2,408,3,10800.0,648.0,31752.0
9849,774,2,2,1,710,2,408,3,12000.0,3600.0,32400.0
9850,1199,2,4,2,874,4,577,3,15000.0,900.0,44100.0
9851,1435,1,,2,838,3144,2830,3,15000.0,900.0,44100.0
9852,772,2,1,2,562,1,1291,2,16500.0,3300.0,29700.0
9853,474,1,,1,991,836,1445,3,12000.0,3600.0,32400.0
9854,882,1,,1,661,2226,,2,12000.0,2400.0,21600.0
9855,882,1,,2,661,2226,,3,15000.0,2250.0,42750.0
9856,414,2,3,1,593,3,1900,3,12000.0,3600.0,32400.0
9857,376,1,,1,919,1702,450,2,12600.0,504.0,24696.0
9858,376,1,,2,919,1702,450,3,15000.0,900.0,44100.0
9859,376,1,,1,919,1702,450,2,12000.0,0.0,24000.0
9860,1301,2,3,1,767,3,1819,1,12000.0,1200.0,10800.0
9861,1301,2,3,1,767,3,1819,3,12000.0,0.0,36000.0
9862,275,1,,1,419,86,3193,2,12000.0,2400.0,21600.0
9863,275,1,,1,419,86,3193,2,10800.0,0.0,21600.0
9864,1162,1,,1,981,395,2548,3,12000.0,1800.0,34200.0
9865,343,1,,1,792,1075,1226,2,12000.0,1200.0,22800.0
9866,983,2,2,2,640,2,,1,16500.0,825.0,15675.0
9867,448,1,,2,774,623,2456,1,15000.0,750.0,14250.0
9868,861,1,,1,579,1852,865,1,10800.0,540.0,10260.0
9869,1189,2,3,2,555,3,2848,3,15000.0,2250.0,42750.0
9870,1189,2,3,2,555,3,2848,3,16500.0,990.0,48510.0
9871,1189,2,3,1,555,3,2848,2,13200.0,2640.0,23760.0
9872,598,2,1,2,815,1,2202,2,15000.0,0.0,30000.0
9873,560,2,2,2,942,2,,2,13500.0,540.0,26460.0
9874,377,2,1,1,540,1,261,3,13200.0,3960.0,35640.0
9875,118,2,2,2,786,2,2491,3,13500.0,4050.0,36450.0
9876,840,1,,1,649,2326,,3,10800.0,3240.0,29160.0
9877,55,1,,1,909,2626,1989,2,13200.0,528.0,25872.0
9878,1387,1,,1,440,1502,,1,12000.0,600.0,11400.0
9879,1044,1,,2,521,371,568,2,15000.0,600.0,29400.0
9880,1044,1,,2,521,371,568,3,15000.0,4500.0,40500.0
9881,1068,1,,1,505,2007,1874,3,10800.0,0.0,32400.0
9882,1068,1,,1,505,2007,1874,2,12000.0,1200.0,22800.0
9883,1068,1,,2,505,2007,1874,2,15750.0,0.0,31500.0
9884,1324,1,,1,577,2284,35,2,12000.0,1200.0,22800.0
9885,907,1,,1,483,1953,2984,2,12600.0,504.0,24696.0
9886,907,1,,1,483,1953,2984,1,12000.0,0.0,12000.0
9887,1281,1,,2,560,2548,2875,2,15000.0,3000.0,27000.0
9888,1281,1,,2,560,2548,2875,2,15750.0,3150.0,28350.0
9889,555,2,4,2,887,4,14,1,15000.0,1500.0,13500.0
9890,778,1,,2,509,3132,2450,1,15000.0,750.0,14250.0
9891,1001,1,,1,917,2785,2845,2,12000.0,2400.0,21600.0
9892,1188,1,,1,896,1857,1469,2,13200.0,1320.0,25080.0
9893,45,1,,2,523,3060,1542,2,15000.0,0.0,30000.0
9894,1309,2,3,2,641,3,987,3,15000.0,4500.0,40500.0
9895,771,2,4,2,910,4,1209,1,15000.0,300.0,14700.0
9896,510,2,3,1,743,3,2367,3,12000.0,1800.0,34200.0
9897,510,2,3,1,743,3,2367,1,12000.0,0.0,12000.0
9898,1450,1,,2,439,2876,1910,2,15000.0,0.0,30000.0
9899,466,2,1,2,970,1,2468,1,16500.0,330.0,16170.0
9900,466,2,1,2,970,1,2468,3,16500.0,990.0,48510.0
9901,722,1,,1,827,1539,3187,1,12000.0,240.0,11760.0
9902,680,1,,1,861,2427,1698,3,12000.0,1800.0,34200.0
9903,451,2,2,2,823,2,2735,2,15750.0,630.0,30870.0
9904,1001,1,,1,374,989,358,3,12000.0,3600.0,32400.0
9905,1001,1,,2,374,989,358,2,15000.0,600.0,29400.0
9906,1001,1,,2,374,989,358,1,15000.0,0.0,15000.0
9907,1127,1,,2,504,630,315,1,15000.0,0.0,15000.0
9908,1127,1,,1,504,630,315,3,12000.0,0.0,36000.0
9909,1188,2,1,1,1002,1,2842,1,12000.0,600.0,11400.0
9910,481,2,3,2,632,3,1361,3,15000.0,0.0,45000.0
9911,246,1,,1,736,1607,1305,3,10800.0,3240.0,29160.0
9912,246,1,,2,736,1607,1305,2,15000.0,600.0,29400.0
