id,customer_id,billing_address_id,channel_id,store_id,method,status_payment,amount,paid_at_date_id,paid_at_time,transaction_ref
5497,393,1954,1,,CARD,PAID,40404.0,887,06:39:09,TX-7EIWU3ES7GQS
5498,1403,2433,1,,GATEWAY,PAID,15720.0,718,13:36:04,TX-H5KZZ40S1REY
5499,826,553,2,4,CARD,FAILED,33668.25,,,
5500,1034,2327,1,,GATEWAY,FAILED,55405.5,,,
5501,1132,282,2,1,CASH,PAID,28459.2,606,22:36:28,TX-XAED6XXDRXU3
5502,985,,2,1,CARD,PAID,17242.5,715,19:16:49,TX-0T5XRPTPK62F
5503,665,2543,2,1,CARD,FAILED,18676.35,,,
5504,1123,2157,1,,GATEWAY,PAID,14520.0,989,15:26:10,TX-O0CM5FMYCW0N
5505,784,2121,1,,CARD,PAID,37500.0,522,10:53:35,TX-70DCD3HK5LEF
5506,602,302,2,4,CASH,PAID,16335.0,869,13:02:27,TX-RHSOZCS4USSD
5507,1059,1923,2,4,CASH,PAID,110533.5,466,09:03:31,TX-OH4NMBLNXGXU
5508,1215,2001,1,,GATEWAY,PAID,44351.1,600,10:05:50,TX-DY2PSGOSTU2I
5509,429,2653,2,2,CASH,PAID,32670.0,480,22:34:58,TX-RWDP7W7BBLV3
5510,631,,2,2,CARD,PAID,54313.88,712,14:32:57,TX-K6WV6S4WNQXF
5511,372,57,1,,GATEWAY,PAID,30240.0,908,06:25:55,TX-MGYZII8SU6PD
5512,32,2160,2,4,CASH,PAID,17242.5,813,09:31:00,TX-FDEIDPG3IKXJ
5513,277,1099,1,,GATEWAY,PAID,14268.0,599,23:55:06,TX-KG8U3P84FM6V
5514,243,2051,2,3,TRANSFER,PAID,17242.5,1000,13:13:14,TX-JKWBTR11BBBV
5515,693,,2,2,CARD,PAID,49005.0,556,14:17:43,TX-KVSA1E8VG3M2
5516,1241,2652,2,1,CASH,PAID,119517.75,694,08:33:11,TX-W0Y0S8XOMQG1
5517,536,1208,1,,CARD,PAID,19287.0,1005,06:56:00,TX-2X4TCZEYSGCX
5518,1302,934,1,,GATEWAY,PAID,78752.85,571,03:05:48,TX-S37A2CTMLJNF
5519,1179,2361,2,4,CASH,REFUNDED,31036.5,895,03:46:05,TX-7RGHBSAJJBJ5
5520,444,638,2,2,CARD,PAID,28459.2,831,11:33:53,TX-HFDS7ZJI781Y
5521,993,2380,1,,GATEWAY,PAID,87748.8,478,09:03:17,TX-KXYCH6MWDJ1P
5522,939,1274,1,,CARD,PAID,47754.75,995,17:14:37,TX-RVS58L03QLH2
5523,502,811,1,,GATEWAY,PAID,79390.2,505,13:38:11,TX-Y2AIME29VVEY
5524,22,1984,1,,GATEWAY,PAID,15518.25,577,14:02:33,TX-SZRHXVSTEPSO
5525,856,1623,1,,GATEWAY,PAID,20865.0,972,01:51:50,TX-UC9MWPRV97YN
5526,1436,814,2,2,CARD,PAID,29461.08,865,14:44:01,TX-LYKSWMN2NUX4
5527,1335,873,1,,GATEWAY,PAID,14268.0,368,14:01:50,TX-K5E13AF3WJ6X
5528,856,2990,2,1,CASH,PAID,53361.0,806,13:18:07,TX-13MROZQN12RT
5529,325,1818,1,,CARD,PAID,15683.7,394,19:31:06,TX-EX87RZLXK1UX
5530,229,310,1,,GATEWAY,FAILED,73834.2,,,
5531,357,,2,2,CARD,PAID,34485.0,740,21:01:25,TX-4558B79RCBYY
5532,29,,2,4,CASH,PAID,45738.0,397,05:56:47,TX-H0ZO9N5GY6R2
5533,306,2139,2,1,CARD,PAID,54450.0,791,10:28:09,TX-X4LCRJG9O1PV
5534,710,1229,1,,GATEWAY,PAID,32670.0,788,03:07:50,TX-B83YBRP7TSC5
5535,11,2553,2,3,CARD,PAID,44823.24,972,21:56:01,TX-013NHHYXP6HI
5536,785,2897,1,,GATEWAY,PAID,83108.85,873,11:31:11,TX-V8DYVOGSZSPJ
5537,691,1589,1,,GATEWAY,PAID,70414.5,964,08:04:29,TX-9EOTM1O7HLFH
5538,640,1546,2,1,CASH,PAID,44866.8,691,15:58:11,TX-8B9C19GTLN2C
5539,937,266,1,,CARD,PAID,54861.0,631,10:20:30,TX-HH54L20CVQ2L
5540,1479,1368,2,2,CARD,PENDING,50457.0,,,
5541,365,466,1,,GATEWAY,PAID,20257.5,550,12:45:51,TX-5STQTME91WQJ
5542,719,1888,1,,CARD,PAID,76641.0,694,15:27:09,TX-7D72DI1PNRYW
5543,455,2757,1,,GATEWAY,PAID,57410.55,859,10:10:29,TX-4V5GW0N96CWY
5544,1347,365,2,3,TRANSFER,PAID,27588.0,836,13:56:55,TX-BADXP5XT5IQT
5545,244,3127,1,,GATEWAY,PAID,13968.0,847,03:28:25,TX-4OH9E6ZOYCVN
5546,1456,1807,2,4,CARD,FAILED,12806.64,,,
5547,44,1194,1,,GATEWAY,PAID,25022.4,489,06:09:07,TX-J1XZS15W02W3
5548,993,1732,1,,GATEWAY,PAID,38852.7,701,17:07:03,TX-A4HB38S41799
5549,1358,2712,2,1,CASH,PAID,34485.0,840,16:11:17,TX-FSVGWYTWXNS7
5550,1103,1227,2,4,CASH,PAID,15518.25,610,22:53:26,TX-AV7L941X231Z
5551,1147,3021,1,,CARD,FAILED,55350.0,,,
5552,882,1336,1,,GATEWAY,PAID,79245.0,989,07:39:40,TX-6D7LN7MMO2WS
5553,1324,1156,2,4,CASH,PAID,53996.25,550,18:15:09,TX-8LPJRZ587612
5554,1102,1090,1,,GATEWAY,PAID,29040.0,951,20:08:21,TX-FGD36HZAQ24X
5555,547,1144,2,3,TRANSFER,PAID,28459.2,787,06:42:24,TX-2A0364LIRAYM
5556,833,58,2,1,CASH,PAID,28459.2,439,06:22:05,TX-C6OE1SHORA0Y
5557,1481,944,1,,GATEWAY,FAILED,12961.2,,,
5558,51,2571,1,,CARD,PAID,36474.0,457,17:04:16,TX-2TZ9UKC6JA7D
5559,1234,2616,1,,CARD,PAID,15841.08,559,19:56:40,TX-C7ZQZK1I4WVT
5560,378,40,2,4,CASH,FAILED,13068.0,,,
5561,1210,1624,2,1,CASH,REFUNDED,35937.0,741,10:00:09,TX-F73LPW4QSMW0
5562,861,1424,1,,CARD,PAID,13968.0,532,17:58:48,TX-8192Y8QBXLY5
5563,861,305,1,,CARD,PAID,17508.3,856,11:18:45,TX-J8GKMBOT7YNE
5564,389,887,2,4,CARD,FAILED,29040.0,,,
5565,882,1571,2,2,CARD,PAID,26136.0,416,19:20:21,TX-COCZJHS8V24C
5566,576,505,1,,CARD,REFUNDED,48811.08,529,08:54:08,TX-A85FZ1XFPG1R
5567,1333,1760,1,,CARD,PAID,13968.0,514,13:26:42,TX-UAR0DV0V846A
5568,537,612,2,2,CASH,PAID,18150.0,951,12:51:49,TX-6S08XOD4EWQ5
5569,825,429,1,,CARD,PAID,13794.0,373,20:40:47,TX-GGCVUT74MG6Y
5570,243,1211,2,3,CARD,PAID,14229.6,684,09:27:33,TX-MWTHFE81VK2I
5571,233,1362,2,4,TRANSFER,PAID,107811.0,565,09:23:46,TX-FWTNK2FVO6KW
5572,384,2556,1,,CARD,PAID,51727.5,840,19:21:53,TX-ZME5JK0NV2N3
5573,204,1786,2,4,CASH,PAID,41164.2,1004,18:31:23,TX-ZXPQYL1GIDJ1
5574,1272,1442,1,,CARD,PAID,55650.0,824,05:53:45,TX-303RVKFTPSEY
5575,1468,733,2,1,CARD,PAID,39204.0,476,13:43:39,TX-93JASW35FBG8
5576,1326,3123,2,3,CASH,PAID,28459.2,440,11:43:07,TX-9TEAAOT03KEA
5577,141,2117,1,,CARD,PAID,29882.16,820,09:48:01,TX-W2J19MLUYPBP
5578,746,2043,1,,CARD,PAID,55213.88,579,16:55:12,TX-E2I2BEAYBPGH
5579,1479,19,2,2,CARD,PAID,48024.9,556,20:15:31,TX-OEM2HOIF72O2
5580,328,458,2,3,TRANSFER,FAILED,59532.0,,,
5581,276,,1,,CARD,PAID,33870.0,849,08:10:47,TX-6VBCG683KJZZ
5582,974,,2,4,CARD,PAID,62254.5,724,10:20:49,TX-4R0HY488RECT
5583,653,,2,2,CASH,PAID,13068.0,723,14:29:30,TX-J8UQQFMXM7A5
5584,993,583,1,,CARD,PAID,58399.2,410,09:51:50,TX-9P9VS3YT6VYI
5585,159,713,1,,GATEWAY,REFUNDED,33444.0,795,04:24:47,TX-LUK7THMNYJ4A
5586,1451,1617,1,,GATEWAY,PAID,28923.6,414,08:58:11,TX-3FOONHHEM8TW
5587,866,1827,2,4,CARD,PAID,17787.0,725,11:04:14,TX-28600B91Y9K3
5588,88,1889,1,,CARD,PAID,30492.0,570,23:02:32,TX-O16WU8AOAXY4
5589,994,3061,2,3,CASH,PAID,18676.35,599,02:52:00,TX-896OI3J6WMDV
5590,1015,832,1,,CARD,PAID,60257.76,642,15:17:17,TX-Z0RPJS2M7EZF
5591,1351,1458,1,,CARD,FAILED,28488.0,,,
5592,304,992,1,,CARD,PAID,44651.1,500,10:36:51,TX-51HW1JZTGVY8
5593,925,1904,2,3,CARD,PAID,35937.0,462,02:08:19,TX-W35XR5I9HHLW
5594,283,2183,2,4,CARD,PAID,57680.7,893,13:57:42,TX-G3JEBGFFTDCX
5595,1061,1229,1,,CARD,PAID,56929.05,458,11:43:21,TX-QGEXP8WYL0UT
5596,429,653,1,,CARD,PAID,18687.0,779,09:58:35,TX-IZE4IWMQ07S2
5597,705,625,1,,GATEWAY,PAID,13968.0,794,12:39:56,TX-0VPCW958H1W3
5598,516,2797,1,,CARD,PAID,17787.0,659,21:28:16,TX-62Q03MV4ONQ1
5599,978,,1,,GATEWAY,PAID,56029.05,707,14:16:17,TX-FMVZUOH5OCE0
5600,332,2012,1,,GATEWAY,PAID,19866.75,691,15:14:52,TX-HRYF7PWEPFIC
5601,43,2591,2,3,CARD,PAID,74052.0,704,04:10:45,TX-FNABQHKRSAKE
5602,853,730,1,,GATEWAY,PAID,13914.6,843,18:07:05,TX-WIVCVSF6K5TF
5603,209,3027,2,4,CARD,PAID,18676.35,844,08:07:48,TX-W3GUOGJQR4XS
5604,1476,1295,1,,CARD,PAID,19350.0,471,21:56:13,TX-CM98YTQWP85W
5605,1331,812,1,,GATEWAY,PAID,53336.4,432,14:23:20,TX-X0SOLEVQ071U
5606,1400,3104,2,3,CARD,PAID,42688.8,794,18:56:26,TX-XKDYRE5Q77YD
5607,248,2445,1,,GATEWAY,PAID,13794.0,468,11:53:09,TX-G9NQC9AVXK3Q
5608,1105,2093,1,,CARD,FAILED,55950.0,,,
5609,543,3000,2,1,TRANSFER,PAID,14520.0,473,04:46:40,TX-TADEMKG95O3C
5610,1452,1410,2,2,CASH,PAID,85395.75,760,03:10:20,TX-NGXNP1B7HD27
5611,483,4,1,,CARD,FAILED,18442.5,,,
5612,135,1112,2,2,CASH,PAID,94743.0,669,08:15:31,TX-V8MBVN0YJHPF
5613,1462,1846,1,,GATEWAY,PAID,35803.5,920,14:45:06,TX-TU5FM6SJALRO
5614,1149,,1,,GATEWAY,PAID,31755.0,879,21:12:25,TX-KC660FJSTZLU
5615,1485,848,2,2,CARD,PAID,14483.7,604,10:11:34,TX-1I39UNJN2OKH
5616,905,1061,1,,CARD,PAID,80697.0,552,11:04:00,TX-1L06I5245EHJ
5617,1236,,2,1,CASH,PAID,54613.35,840,18:01:05,TX-K70FF8BAY0XO
5618,176,1456,1,,GATEWAY,PAID,14994.0,924,16:27:55,TX-LT02ZQYF72KD
5619,1319,401,2,3,CASH,FAILED,98554.5,,,
5620,1386,687,1,,CARD,PAID,60814.2,575,06:19:42,TX-W7OF7XSXGJ1F
5621,121,2373,1,,GATEWAY,PAID,51158.4,435,00:02:26,TX-3L8BL6LC682Q
5622,954,2206,1,,GATEWAY,PAID,40704.0,963,05:12:31,TX-95X3208RFAFV
5623,90,969,1,,GATEWAY,PAID,92776.35,957,16:48:52,TX-S2JKZRGSX8C4
5624,347,1104,1,,CARD,PAID,24422.4,981,12:47:47,TX-95SJWX8HZEZ6
5625,1486,2729,1,,CARD,PAID,25729.2,644,21:30:33,TX-BNCH3ION847D
5626,223,709,1,,GATEWAY,PAID,19050.0,478,18:26:14,TX-VY7NHS33PAMC
5627,749,2218,2,2,TRANSFER,REFUNDED,49005.0,925,19:17:27,TX-ON5KP8VLZPFN
5628,1199,2008,2,2,CASH,PAID,84942.0,460,13:43:31,TX-9YAFHSKK5831
5629,58,2753,1,,GATEWAY,PAID,61395.0,995,00:11:14,TX-B51DDY8C8RSX
5630,78,1448,2,2,CARD,PAID,73863.24,732,04:40:16,TX-EEMUDXIRIPQ7
5631,888,,1,,GATEWAY,PAID,16373.4,799,01:38:52,TX-A5VKUA46YHU4
5632,1472,233,2,4,CARD,PAID,44104.5,730,04:44:41,TX-4D1PITAE9EQ8
5633,1477,1205,1,,GATEWAY,PAID,81386.7,972,15:47:04,TX-RI3COI33UAI5
5634,1104,,1,,CARD,PAID,32781.0,655,18:23:05,TX-3LJCMDX7DPYG
5635,1241,2402,2,4,CARD,FAILED,42688.8,,,
5636,715,861,1,,CARD,PAID,57528.0,892,21:06:04,TX-IMXSPCU9L166
5637,1295,,1,,GATEWAY,PAID,44460.0,708,23:20:44,TX-TD6BBEM4ZTRU
5638,1237,2040,2,3,CARD,PAID,118265.4,911,21:10:34,TX-Q9QSLYIQKXUZ
5639,1202,1318,1,,GATEWAY,PAID,54778.8,872,07:30:26,TX-YPBXC1BXYTWH
5640,1014,2350,2,1,CASH,PAID,36300.0,693,15:59:12,TX-GEV8DCL40PR4
5641,701,65,2,3,CASH,PAID,84107.1,396,00:50:14,TX-T0JA8KT30U3X
5642,232,1802,1,,GATEWAY,PAID,13068.0,568,04:25:35,TX-G0CWIZ5NDDR8
5643,812,2477,2,1,CARD,PAID,15173.4,622,08:55:17,TX-8YBM5BM2J434
5644,1322,3059,1,,GATEWAY,PAID,43888.8,959,23:32:51,TX-N8OB5PQ2E1PO
5645,1443,3121,1,,CARD,PAID,38833.5,437,21:46:17,TX-S1WVBLHWP7EZ
5646,1047,565,1,,CARD,PAID,60504.6,503,13:07:57,TX-10E88EDMMDDQ
5647,669,651,1,,GATEWAY,PAID,34487.1,450,15:19:13,TX-H5S0KGHW77O6
5648,23,1475,1,,CARD,PAID,27036.0,856,04:44:48,TX-232NQ4CHHOUH
5649,1163,2485,1,,CARD,PAID,52627.5,575,09:49:16,TX-L9NW7W2AXWGX
5650,97,835,2,3,TRANSFER,PAID,13794.0,477,06:19:19,TX-990N3370IG3C
5651,366,2705,1,,CARD,PAID,83601.0,951,14:44:56,TX-WL6WYP0APBRM
5652,429,1756,1,,CARD,PAID,14694.0,954,15:38:31,TX-BU3XOMOY2BV3
5653,524,1919,2,1,TRANSFER,FAILED,57208.8,,,
5654,1313,1694,2,2,CARD,PAID,29403.0,889,15:22:25,TX-035915I6WTI3
5655,456,1513,1,,CARD,FAILED,38419.92,,,
5656,291,3082,1,,CARD,PAID,29214.0,456,21:10:13,TX-GKISXTKX26OK
5657,1359,2932,1,,CARD,PAID,14268.0,685,21:42:26,TX-DF8EPTBRVHE1
5658,685,173,2,2,CASH,PAID,34485.0,647,04:12:51,TX-WTPWE5ZE9H3B
5659,1370,15,2,4,CARD,PAID,88209.0,807,02:10:54,TX-JL0HP5DA9L5O
5660,350,,2,2,CASH,PAID,32016.6,663,22:42:45,TX-64NNGCL3AMET
5661,1135,,1,,GATEWAY,PAID,78763.5,421,05:48:28,TX-DVVE7RWM3776
5662,17,492,1,,CARD,REFUNDED,52201.5,922,17:00:02,TX-1QSEJXZV0XX0
5663,208,2241,2,3,CASH,PAID,34485.0,795,23:07:59,TX-QJZ3141IAA79
5664,511,1823,2,4,CASH,PAID,86466.6,872,01:36:20,TX-GGH7XET6OAXD
5665,951,2556,1,,CARD,PAID,14701.5,462,06:07:07,TX-F6AACD0QM1OE
5666,43,808,1,,CARD,PENDING,43317.6,,,
5667,1435,2778,1,,CARD,PAID,37437.0,569,19:31:10,TX-DRCXJ0859C47
5668,748,1295,2,2,CASH,PAID,29403.0,827,15:53:24,TX-89X0ES8E33O4
5669,542,1933,1,,CARD,PAID,36300.0,981,18:02:02,TX-VR8ES8YVYBNL
5670,430,487,1,,GATEWAY,PAID,87712.5,813,14:39:29,TX-AYJ0V5XPKRTD
5671,7,2464,2,4,CARD,FAILED,52998.0,,,
5672,1447,2744,1,,CARD,PENDING,32205.12,,,
5673,426,664,2,2,CASH,PAID,26136.0,814,12:35:06,TX-CD0PRSS6Y13H
5674,1248,549,2,3,TRANSFER,PAID,28459.2,450,02:03:44,TX-0T370YYPCTNJ
5675,246,1047,1,,CARD,REFUNDED,51727.5,770,23:00:50,TX-9F8NYW8YWMXL
5676,665,366,1,,GATEWAY,PAID,14694.0,458,14:55:46,TX-43BE9MJZMLU6
5677,337,1094,2,1,CASH,PAID,49005.0,900,23:05:54,TX-A78PUNMU0HBE
5678,602,2319,1,,GATEWAY,PAID,80912.7,521,09:04:46,TX-XD1458M8OKRE
5679,118,3041,1,,CARD,PAID,67881.0,890,01:27:00,TX-6UZ4EYU9OQ63
5680,119,800,2,3,TRANSFER,PAID,69877.5,876,04:38:03,TX-6GTTFPT3PIWF
5681,996,1591,1,,GATEWAY,PAID,28942.8,811,06:21:07,TX-269BVZV2GTHH
5682,143,802,2,4,CARD,PAID,41382.0,959,22:34:55,TX-7FZZ9ZM889JW
5683,191,3052,1,,GATEWAY,PAID,54450.0,695,14:16:45,TX-0WXUTEQ0R66H
5684,616,2209,1,,CARD,PAID,14568.0,674,18:13:09,TX-NE6JEAYFHMCK
5685,758,463,2,1,CASH,PAID,48279.0,519,12:41:56,TX-Y76D9H2Q9QJ5
5686,605,,1,,GATEWAY,PAID,55350.0,699,19:28:04,TX-UBT1GYDJHDXT
5687,1038,2717,1,,GATEWAY,PAID,39204.0,375,19:18:46,TX-TGE1VJA8RS1P
5688,754,512,1,,GATEWAY,PAID,29359.2,580,01:25:54,TX-M4B2XGSE1BAB
5689,273,,1,,CARD,PAID,13968.0,504,06:12:31,TX-QMSIEUXJNC2R
5690,466,1744,2,1,CARD,PAID,47988.6,580,20:32:09,TX-WP3O85QGQCR9
5691,1246,1902,2,1,CARD,PENDING,27588.0,,,
5692,706,966,2,4,CASH,PAID,17151.75,744,00:43:15,TX-81ZN9BUNHP3T
5693,1196,207,1,,CARD,FAILED,13794.0,,,
5694,1375,306,1,,CARD,PAID,27036.0,569,13:36:16,TX-VOYI75OWFRFJ
5695,6,1848,2,3,CARD,PAID,72926.7,500,20:23:24,TX-A64JFIJ4GHHR
5696,729,2335,2,4,CARD,PAID,13068.0,416,13:06:11,TX-06BJ9ASDBS6L
5697,1222,1934,2,1,CARD,REFUNDED,64614.0,654,10:19:18,TX-UY9UXIL5GJIF
5698,1493,2893,1,,GATEWAY,PAID,14994.0,678,08:11:54,TX-XUFVZE4XT37X
5699,166,1153,1,,CARD,PAID,15841.08,773,20:15:43,TX-4B2W0F6YE4DD
5700,1056,1308,1,,CARD,PAID,33144.0,876,21:17:08,TX-Z3X8JIV2QLZ9
5701,1278,474,1,,GATEWAY,FAILED,59788.2,,,
5702,681,2696,2,4,CARD,REFUNDED,45738.0,750,13:17:44,TX-IL9E9CI0B7ZW
5703,1042,2164,2,2,CASH,PAID,18150.0,367,04:42:49,TX-R62UOXOJGQ04
5704,1013,1524,1,,CARD,PAID,13314.6,527,02:40:16,TX-LNKDMP7AWH2X
5705,1392,2206,2,2,CASH,PAID,12414.6,651,11:08:23,TX-98TCT6VYLRPD
5706,175,482,2,2,CASH,PAID,78262.8,687,17:05:55,TX-73LL7CHKRQAS
5707,1434,1164,1,,CARD,PAID,53172.0,598,02:39:46,TX-2Y21LH4ZAIWG
5708,795,1632,2,4,TRANSFER,FAILED,69696.0,,,
5709,919,1750,1,,CARD,PAID,42282.0,810,23:17:26,TX-PNALUJSU0QI2
5710,297,2797,1,,CARD,FAILED,26813.28,,,
5711,530,1422,1,,GATEWAY,PAID,24722.4,912,11:58:00,TX-6JOF3V7NQ22S
5712,608,,2,2,CARD,PAID,51727.5,708,13:31:34,TX-7EWH1K4UMPDP
5713,574,1484,1,,GATEWAY,PAID,30240.0,558,07:53:44,TX-OJGOW98ATBRT
5714,781,2017,1,,GATEWAY,PAID,51003.6,769,01:48:37,TX-V0V2CD8QPW6J
5715,1019,2552,1,,GATEWAY,PAID,39319.92,856,04:41:01,TX-E9P5IGFBEO5Q
5716,956,2038,1,,CARD,PENDING,43124.4,,,
5717,1306,3030,2,3,CARD,PAID,83758.62,377,15:45:24,TX-I1BWOONX0FNB
5718,1382,918,2,4,CARD,PAID,57172.5,971,05:13:01,TX-8GI6628GT1L7
5719,763,732,1,,CARD,PENDING,33570.0,,,
5720,1090,1359,1,,GATEWAY,PENDING,33870.0,,,
5721,743,1270,2,2,CARD,PAID,56555.4,707,18:24:11,TX-97Q6UO9MT5HO
5722,319,570,2,1,CARD,PAID,28459.2,986,03:29:43,TX-A33SLA5EOZ2O
5723,782,2156,1,,CARD,PAID,39349.2,685,23:31:07,TX-5GV3P2QGJDQ3
5724,799,563,2,2,CASH,PAID,30346.8,628,08:14:36,TX-15HS0TTPM4R4
5725,870,549,2,4,CARD,PAID,42688.8,565,14:56:16,TX-NIDU30QO4UUJ
5726,794,2329,1,,GATEWAY,REFUNDED,29659.2,693,07:17:19,TX-RNUCE7Q3MP9Q
5727,1244,2545,1,,CARD,FAILED,44460.0,,,
5728,75,1794,1,,GATEWAY,PAID,43172.4,373,21:36:00,TX-ECVMJVBD47UG
5729,576,2706,1,,GATEWAY,PAID,50205.0,435,15:21:15,TX-Q2NLN1G21A65
5730,1326,2863,1,,CARD,PAID,27036.0,610,16:39:42,TX-YE0VP5UFP92K
5731,731,437,1,,CARD,PAID,38143.8,709,11:43:00,TX-SC5WKYPSH4LB
5732,1387,1836,2,3,TRANSFER,PAID,39204.0,497,17:46:59,TX-YEK687ZVAUBS
5733,1112,166,1,,CARD,FAILED,18442.5,,,
5734,13,,1,,GATEWAY,FAILED,46323.24,,,
5735,297,757,1,,GATEWAY,PAID,47845.5,581,21:59:00,TX-57YRVJ7H1TZ7
5736,974,1411,2,3,CARD,PAID,39204.0,420,17:49:34,TX-GMEKY8BYTN25
5737,1387,2154,2,2,CASH,PAID,31305.12,596,04:58:15,TX-8GGWJYMG130D
5738,39,2100,1,,CARD,PAID,77367.0,829,08:48:57,TX-RKGHDYOQ3HYJ
5739,192,167,1,,CARD,PAID,35929.5,596,06:01:49,TX-ENK0HTJ2GEP0
5740,541,2498,1,,CARD,REFUNDED,14694.0,934,04:13:59,TX-L8OTZO5U7O30
5741,1297,2354,1,,CARD,PAID,44460.0,976,17:46:42,TX-RNBYXOKQULKO
5742,1389,3193,1,,GATEWAY,PAID,47601.0,738,20:47:31,TX-9PRIH5KYPM5V
5743,1462,520,1,,CARD,PAID,20176.35,950,22:40:40,TX-WA497OWRUW2Z
5744,1406,1283,1,,CARD,FAILED,40031.4,,,
5745,1060,442,2,1,CASH,PAID,32125.5,707,06:40:45,TX-D6ZAW7JL1ZVI
5746,973,,2,3,TRANSFER,PAID,51727.5,612,18:42:04,TX-3KW6W1KT87RI
5747,523,2640,1,,GATEWAY,REFUNDED,28488.0,591,05:04:29,TX-RG832SQQOE3S
5748,1079,3045,2,2,TRANSFER,PAID,73093.68,559,17:18:16,TX-OKYOYSPHHU7F
5749,451,,1,,CARD,PAID,109128.45,877,15:03:25,TX-IRFL6LGSK7U3
5750,210,245,1,,GATEWAY,PAID,33516.6,447,17:17:21,TX-VZ5UMMQMJWC0
5751,273,,1,,CARD,PAID,27336.0,682,23:52:39,TX-GI3J3LWVUM4T
5752,194,1750,1,,CARD,FAILED,17242.5,,,
5753,825,2316,1,,GATEWAY,PAID,29867.4,622,18:26:03,TX-E45QV67FN3RR
5754,1358,473,2,1,CASH,PAID,14229.6,827,18:50:20,TX-046G5RPZWF7E
5755,967,2406,1,,GATEWAY,PAID,44324.4,798,22:46:25,TX-9AQT4KC3CSIL
5756,1377,1265,1,,CARD,PAID,87120.0,588,10:59:55,TX-CA5PNO930ES9
5757,573,1749,2,4,CARD,PAID,39204.0,464,08:46:37,TX-N6PM9YJB7RBG
5758,1148,2137,2,1,TRANSFER,PAID,43923.0,514,07:49:13,TX-CQQVG78GZRK1
5759,1274,2739,2,4,CASH,PAID,41382.0,909,06:03:30,TX-ZYRZ2TY16L3U
5760,147,384,2,4,CASH,PAID,14483.7,549,03:46:19,TX-VCTOQAW5Q2KY
5761,1119,925,2,1,CARD,PAID,14229.6,422,07:46:39,TX-GMWIGO7TZ6M1
5762,958,2153,1,,CARD,PAID,14568.0,713,02:46:40,TX-8TBE5RYDQ6NB
5763,1006,1995,2,4,CARD,PAID,41382.0,736,21:23:05,TX-43JXETBQQRTU
5764,752,,1,,CARD,PAID,43148.28,828,01:25:03,TX-JYN1S9N9FVJT
5765,689,645,1,,CARD,PAID,39204.0,936,06:21:27,TX-66EHS9H060LW
5766,931,,2,1,CASH,PAID,51110.4,695,20:29:09,TX-4SS7J2MTXLP4
5767,853,251,1,,CARD,PAID,44760.0,524,09:25:13,TX-OPET9O04IJQ2
5768,1451,1317,1,,GATEWAY,PAID,13068.0,977,16:21:10,TX-RGM30EXVR31W
5769,1045,1893,1,,GATEWAY,PAID,55105.5,818,02:59:40,TX-U2NY8JUUGK4N
5770,349,1588,1,,CARD,REFUNDED,18987.0,369,02:20:27,TX-CADB5IU9KZHF
5771,855,2737,1,,GATEWAY,PAID,37200.0,667,18:14:08,TX-UAUKE2CDQVAH
5772,381,,1,,GATEWAY,PAID,55350.0,383,08:24:37,TX-NHU1ZEI7LSFQ
5773,1336,889,1,,GATEWAY,PAID,29940.0,981,07:58:29,TX-Q2XTNIJWF39X
5774,209,2702,1,,CARD,PAID,40704.0,774,07:21:29,TX-GL75F5ES7DC2
5775,233,2916,1,,GATEWAY,PAID,14994.0,694,21:26:51,TX-Z491DGCRMKRO
5776,398,2807,2,1,TRANSFER,PAID,28749.6,932,07:30:05,TX-5L7LQRBKML80
5777,154,,2,3,TRANSFER,PENDING,28459.2,,,
5778,136,685,1,,CARD,PAID,48642.0,825,06:55:04,TX-7LAJNU9IJETV
5779,149,2490,2,4,CARD,PAID,14520.0,953,14:18:53,TX-5EU2AZVFX8O9
5780,649,653,2,3,CASH,PAID,15246.0,486,05:42:54,TX-WO2H8BJBGY7G
5781,680,1170,1,,CARD,PAID,27036.0,995,11:09:22,TX-E0XE0FPQDPBI
5782,98,2161,1,,GATEWAY,PAID,20557.5,550,13:52:59,TX-ETQ03BM97L66
5783,142,1110,2,4,CASH,PAID,33359.7,659,17:47:10,TX-BBYSIFKCTU80
5784,864,551,2,1,CASH,FAILED,26136.0,,,
5785,953,2088,1,,GATEWAY,PAID,15720.0,748,05:18:50,TX-75YGO8U9EHL5
5786,1355,430,1,,CARD,PAID,28488.0,639,13:06:21,TX-9Y8PF9RTTX0T
5787,610,3157,1,,GATEWAY,PAID,15429.6,493,12:46:25,TX-00PLV4DQGX0X
5788,536,3091,2,3,TRANSFER,PAID,13794.0,754,10:25:51,TX-1F3HP6NKD9NA
5789,361,2699,1,,CARD,PAID,30240.0,830,02:14:20,TX-2YE4FMB7EHTU
5790,1339,1822,1,,CARD,PAID,76404.0,384,01:27:33,TX-QQY0V09JDV55
5791,765,,1,,CARD,PAID,15429.6,890,07:41:36,TX-E6TTJ3N56JEB
5792,612,897,2,2,TRANSFER,REFUNDED,14941.08,589,02:47:06,TX-KYOPHO16HKXE
5793,1078,947,1,,CARD,PAID,15420.0,986,18:07:35,TX-2GFBXZBMDQFT
5794,1469,1402,1,,GATEWAY,PAID,90770.25,823,22:56:20,TX-TP0ZY1AYO9FI
5795,849,2307,2,2,CARD,PAID,39204.0,886,10:51:08,TX-HFN2E9WI0GIK
