id,order_id,customer_id,shipping_address_id,shipping_address_id,carrier,shipped_at_date_id,shipped_at_time,delivered_at_date_id,delivered_at_time,tracking_number
7176,1000007175,1450,2833,1837,Correo Argentino,735,13:56:00,740,13:56:00,TRK-ZIQW6LWSG8
7177,1000007176,176,3811,2815,Correo Argentino,614,03:10:30,619,03:10:30,TRK-XR4FK0ZJX1
7178,1000007177,756,1719,723,Correo Argentino,830,22:59:48,833,22:59:48,TRK-TV76H9UMN4
7179,1000007178,1246,1,1,PICKUP,652,10:27:27,653,10:27:27,
7180,1000007179,383,1750,754,Correo Argentino,790,01:04:05,792,01:04:05,TRK-W8NQ3OCTUZ
7181,1000007180,1463,2,2,PICKUP,764,17:49:48,765,17:49:48,
7182,1000007181,1177,3998,3002,Correo Argentino,426,07:03:19,432,07:03:19,TRK-4OIIWJV959
7183,1000007182,321,1,1,PICKUP,867,10:49:55,868,10:49:55,
7184,1000007183,130,1,1,PICKUP,565,13:07:04,566,13:07:04,
7185,1000007184,1083,3,3,PICKUP,418,20:24:07,419,20:24:07,
7186,1000007185,1161,4164,3168,Correo Argentino,754,15:34:37,759,15:34:37,TRK-IH4KO41XW5
7187,1000007186,785,2,2,PICKUP,,,,,
7188,1000007187,487,2685,1689,Correo Argentino,367,17:01:27,370,17:01:27,TRK-JQVG881WCJ
7189,1000007188,306,3683,2687,Correo Argentino,725,15:37:17,729,15:37:17,TRK-GN0EGXNYTE
7190,1000007189,1062,4,4,PICKUP,552,12:03:29,553,12:03:29,
7191,1000007190,1356,1,1,PICKUP,509,19:25:29,510,19:25:29,
7192,1000007191,709,1614,618,Correo Argentino,693,22:50:29,697,22:50:29,TRK-RIAFTKPMD3
7193,1000007192,524,3739,2743,Correo Argentino,845,21:33:43,849,21:33:43,TRK-Q7UWZV8HMT
7194,1000007193,1063,1,1,PICKUP,689,09:38:36,690,09:38:36,
7195,1000007194,1149,3120,2124,Correo Argentino,400,09:51:16,405,09:51:16,TRK-0ICOYY90PE
7196,1000007195,552,4,4,PICKUP,544,06:34:29,545,06:34:29,
7197,1000007196,1011,3,3,PICKUP,612,21:02:38,613,21:02:38,
7198,1000007197,896,3068,2072,Correo Argentino,895,14:37:52,898,14:37:52,TRK-TWMNQVALT3
7199,1000007198,762,3403,2407,Correo Argentino,652,05:57:57,654,05:57:57,TRK-LZFS66RYX8
7200,1000007199,812,3,3,PICKUP,742,00:38:44,743,00:38:44,
7201,1000007200,785,4047,3051,Correo Argentino,474,15:20:07,479,15:20:07,TRK-NJ1DYJ5PMS
7202,1000007201,1088,4,4,PICKUP,754,04:36:08,755,04:36:08,
7203,1000007202,137,2,2,PICKUP,756,21:15:29,757,21:15:29,
7204,1000007203,1341,2779,1783,Correo Argentino,669,08:02:03,671,08:02:03,TRK-8E9N69TPDJ
7205,1000007204,790,3280,2284,Correo Argentino,686,00:40:32,691,00:40:32,TRK-YH1WYUU72D
7206,1000007205,194,3983,2987,Correo Argentino,802,11:00:31,804,11:00:31,TRK-1MN4NZA1J4
7207,1000007206,1373,3079,2083,Correo Argentino,804,15:08:22,806,15:08:22,TRK-98S1WY5HXF
7208,1000007207,754,4,4,PICKUP,962,01:30:25,963,01:30:25,
7209,1000007208,841,2224,1228,Correo Argentino,889,15:33:24,892,15:33:24,TRK-FXUSGBDSA0
7210,1000007209,1292,3647,2651,Correo Argentino,,,,,
7211,1000007210,1300,3760,2764,Correo Argentino,850,19:15:51,855,19:15:51,TRK-4GIFPMY1FX
7212,1000007211,1059,4,4,PICKUP,886,13:18:29,887,13:18:29,
7213,1000007212,1420,2,2,PICKUP,962,19:52:48,963,19:52:48,
7214,1000007213,1099,4136,3140,Correo Argentino,888,19:37:37,891,19:37:37,TRK-TS5LM59OR3
7215,1000007214,219,2447,1451,Correo Argentino,880,21:19:01,885,21:19:01,TRK-UZ4F5ES95G
7216,1000007215,516,4,4,PICKUP,,,,,
7217,1000007216,355,2,2,PICKUP,723,14:08:23,724,14:08:23,
7218,1000007217,1448,1973,977,Correo Argentino,693,02:48:14,696,02:48:14,TRK-QS07DIZ60U
7219,1000007218,821,1,1,PICKUP,584,18:53:07,585,18:53:07,
7220,1000007219,1494,3317,2321,Correo Argentino,926,09:01:30,931,09:01:30,TRK-PKX4LUF6V5
7221,1000007220,1265,2466,1470,Correo Argentino,553,01:57:15,557,01:57:15,TRK-M72HNKFZI3
7222,1000007221,901,1085,89,Correo Argentino,943,05:50:02,946,05:50:02,TRK-T4CN8EM0LM
7223,1000007222,1268,1795,799,Correo Argentino,745,00:40:31,750,00:40:31,TRK-DVQZFEKOJ5
7224,1000007223,692,4,4,PICKUP,897,17:45:45,898,17:45:45,
7225,1000007224,1497,1585,589,Correo Argentino,871,16:33:04,877,16:33:04,TRK-NTIGCRWCV9
7226,1000007225,1104,4135,3139,Correo Argentino,794,01:26:13,799,01:26:13,TRK-NFIOU38594
7227,1000007226,862,1014,18,Correo Argentino,556,14:47:04,559,14:47:04,TRK-4ZSP2PNYNF
7228,1000007227,535,3,3,PICKUP,963,20:34:35,964,20:34:35,
7229,1000007228,281,1120,124,Correo Argentino,393,22:49:24,397,22:49:24,TRK-DOCMO6WNUW
7230,1000007229,629,2157,1161,Correo Argentino,884,20:17:49,887,20:17:49,TRK-6PT9ODY2Y3
7231,1000007230,1161,3943,2947,Correo Argentino,,,,,
7232,1000007231,826,4,4,PICKUP,792,04:35:33,793,04:35:33,
7233,1000007232,890,3,3,PICKUP,708,08:44:25,709,08:44:25,
7234,1000007233,333,1832,836,Correo Argentino,513,18:35:07,517,18:35:07,TRK-0QEBM4LGCS
7235,1000007234,894,3168,2172,Correo Argentino,604,11:19:35,608,11:19:35,TRK-AAK4F2FMSZ
7236,1000007235,994,3,3,PICKUP,942,08:19:51,943,08:19:51,
7237,1000007236,936,2411,1415,Correo Argentino,567,09:51:27,571,09:51:27,TRK-0HXX5KWIY7
7238,1000007237,902,4,4,PICKUP,602,02:33:30,603,02:33:30,
7239,1000007238,1139,1248,252,Correo Argentino,986,12:24:37,990,12:24:37,TRK-UJ8JJRZ8KT
7240,1000007239,968,1,1,PICKUP,413,17:46:13,414,17:46:13,
7241,1000007240,410,3361,2365,Correo Argentino,,,,,
7242,1000007241,875,1190,194,Correo Argentino,,,,,
7243,1000007242,387,3,3,PICKUP,879,02:05:24,880,02:05:24,
7244,1000007243,880,3814,2818,Correo Argentino,974,19:39:35,976,19:39:35,TRK-NACEWTA5HY
7245,1000007244,954,2069,1073,Correo Argentino,817,12:39:37,821,12:39:37,TRK-S59BRBOMGD
7246,1000007245,933,1004,8,Correo Argentino,408,06:35:27,412,06:35:27,TRK-FVEM63XTAK
7247,1000007246,1154,1376,380,Correo Argentino,682,10:13:12,685,10:13:12,TRK-2DOP1GDVT8
7248,1000007247,527,1,1,PICKUP,866,18:31:51,867,18:31:51,
7249,1000007248,1353,3923,2927,Correo Argentino,551,20:54:52,554,20:54:52,TRK-EE8OIPS5FB
7250,1000007249,667,3,3,PICKUP,777,12:38:47,778,12:38:47,
7251,1000007250,506,2875,1879,Correo Argentino,703,18:28:15,706,18:28:15,TRK-DLTHT6REGX
7252,1000007251,517,2,2,PICKUP,750,07:56:21,751,07:56:21,
7253,1000007252,609,1990,994,Correo Argentino,684,22:04:30,689,22:04:30,TRK-HTX5WMH2R1
7254,1000007253,1139,3101,2105,Correo Argentino,998,23:43:28,1002,23:43:28,TRK-1KM14FTJKQ
7255,1000007254,440,1757,761,Correo Argentino,526,18:03:02,531,18:03:02,TRK-5KVH404H20
7256,1000007255,32,3,3,PICKUP,668,18:24:25,669,18:24:25,
7257,1000007256,452,2940,1944,Correo Argentino,717,21:33:58,720,21:33:58,TRK-O33MD63X3P
7258,1000007257,903,3385,2389,Correo Argentino,911,21:42:23,916,21:42:23,TRK-RH9LFDYGKI
7259,1000007258,850,1,1,PICKUP,786,10:18:42,787,10:18:42,
7260,1000007259,1186,3464,2468,Correo Argentino,656,23:52:21,661,23:52:21,TRK-7IFF31UA7L
7261,1000007260,905,2085,1089,Correo Argentino,875,07:09:59,878,07:09:59,TRK-2UR8BBJB6K
7262,1000007261,1317,1582,586,Correo Argentino,577,10:47:04,584,10:47:04,TRK-UTI9GAX0LZ
7263,1000007262,1224,1173,177,Correo Argentino,653,11:11:11,658,11:11:11,TRK-GNS2G81BXU
7264,1000007263,515,3185,2189,Correo Argentino,508,05:04:04,513,05:04:04,TRK-QAKWCEO51O
7265,1000007264,81,1,1,PICKUP,450,19:47:55,451,19:47:55,
7266,1000007265,838,3819,2823,Correo Argentino,733,14:54:03,737,14:54:03,TRK-GGNQJTB2L7
7267,1000007266,1047,3174,2178,Correo Argentino,771,13:02:14,776,13:02:14,TRK-OW6Q2UJ1JZ
7268,1000007267,949,3,3,PICKUP,898,20:02:26,899,20:02:26,
7269,1000007268,127,1,1,PICKUP,706,16:37:44,707,16:37:44,
7270,1000007269,1192,3,3,PICKUP,976,04:32:02,977,04:32:02,
7271,1000007270,1389,2172,1176,Correo Argentino,676,07:31:42,679,07:31:42,TRK-7J0UEOJSS0
7272,1000007271,1226,2423,1427,Correo Argentino,846,07:34:03,851,07:34:03,TRK-X4WBCYQGLY
7273,1000007272,895,1,1,PICKUP,865,17:50:13,866,17:50:13,
7274,1000007273,390,3789,2793,Correo Argentino,447,17:52:15,451,17:52:15,TRK-FO8I6Q7W23
7275,1000007274,1130,4,4,PICKUP,981,06:10:52,982,06:10:52,
7276,1000007275,915,2598,1602,Correo Argentino,390,13:20:28,395,13:20:28,TRK-G05PV6U9TO
7277,1000007276,354,4,4,PICKUP,935,00:14:23,936,00:14:23,
7278,1000007277,552,1102,106,Correo Argentino,,,,,
7279,1000007278,944,2292,1296,Correo Argentino,887,18:05:30,890,18:05:30,TRK-B14A3IEJ9Y
7280,1000007279,746,3777,2781,Correo Argentino,828,08:12:37,832,08:12:37,TRK-51CCZMCCMC
7281,1000007280,988,2959,1963,Correo Argentino,819,08:15:53,821,08:15:53,TRK-I4EXERTAOK
7282,1000007281,1184,3,3,PICKUP,757,16:40:12,758,16:40:12,
7283,1000007282,1019,2860,1864,Correo Argentino,554,19:15:48,558,19:15:48,TRK-03V3JN7HVB
7284,1000007283,433,2671,1675,Correo Argentino,391,07:05:02,396,07:05:02,TRK-L4SNSODFIV
7285,1000007284,678,1,1,PICKUP,552,22:29:47,553,22:29:47,
7286,1000007285,873,2520,1524,Correo Argentino,632,09:17:43,639,09:17:43,TRK-CQFVTHYKCX
7287,1000007286,1463,4,4,PICKUP,,,,,
7288,1000007287,658,1358,362,Correo Argentino,929,02:23:51,933,02:23:51,TRK-TR9I2BL264
7289,1000007288,181,1,1,PICKUP,755,13:20:34,756,13:20:34,
7290,1000007289,1268,2143,1147,Correo Argentino,577,02:30:56,580,02:30:56,TRK-34LJ5FXR1G
7291,1000007290,435,1593,597,Correo Argentino,879,02:31:40,882,02:31:40,TRK-3KOOSVYVOO
7292,1000007291,543,1089,93,Correo Argentino,681,12:09:45,685,12:09:45,TRK-2CAYXZUE59
7293,1000007292,848,2605,1609,Correo Argentino,674,04:01:44,677,04:01:44,TRK-UJ1I9BHW2X
7294,1000007293,61,4,4,PICKUP,768,05:26:16,769,05:26:16,
7295,1000007294,273,3895,2899,Correo Argentino,924,06:57:45,927,06:57:45,TRK-M9B4PA39T2
7296,1000007295,597,1727,731,Correo Argentino,872,20:49:46,875,20:49:46,TRK-TZ2H0OK1NZ
7297,1000007296,1395,4,4,PICKUP,671,10:49:23,672,10:49:23,
7298,1000007297,1371,3275,2279,Correo Argentino,515,20:44:39,517,20:44:39,TRK-HILBUVDKUZ
7299,1000007298,1455,1003,7,Correo Argentino,637,09:35:46,642,09:35:46,TRK-HRTNR16IUD
7300,1000007299,1141,1208,212,Correo Argentino,807,17:01:38,810,17:01:38,TRK-7LZES8B1NN
7301,1000007300,512,2965,1969,Correo Argentino,497,19:15:12,499,19:15:12,TRK-P6UVGXGFL2
7302,1000007301,350,2,2,PICKUP,,,,,
7303,1000007302,812,3,3,PICKUP,832,22:10:36,833,22:10:36,
7304,1000007303,923,1081,85,Correo Argentino,902,08:38:09,904,08:38:09,TRK-53YMHLK27F
7305,1000007304,547,1065,69,Correo Argentino,538,20:49:04,540,20:49:04,TRK-GXEMLR2ETL
7306,1000007305,1468,3,3,PICKUP,798,18:20:05,799,18:20:05,
7307,1000007306,1107,1743,747,Correo Argentino,717,08:23:04,719,08:23:04,TRK-1MLVC7K90C
7308,1000007307,486,3,3,PICKUP,682,02:26:59,683,02:26:59,
7309,1000007308,393,2709,1713,Correo Argentino,469,22:04:36,472,22:04:36,TRK-RGWYJFEYLF
7310,1000007309,1076,1,1,PICKUP,722,09:52:44,723,09:52:44,
7311,1000007310,474,1,1,PICKUP,643,06:51:54,644,06:51:54,
7312,1000007311,1312,3325,2329,Correo Argentino,829,08:59:05,833,08:59:05,TRK-VSU61SGMG9
7313,1000007312,1305,3325,2329,Correo Argentino,501,12:36:29,506,12:36:29,TRK-B78NDUECAK
7314,1000007313,1307,2207,1211,Correo Argentino,,,,,
7315,1000007314,1103,4024,3028,Correo Argentino,790,14:48:52,795,14:48:52,TRK-O0DUDKCOXX
7316,1000007315,240,1421,425,Correo Argentino,528,15:12:32,531,15:12:32,TRK-U8L7WFALWC
7317,1000007316,160,1722,726,Correo Argentino,980,19:16:32,984,19:16:32,TRK-I3P2P9RFLL
7318,1000007317,548,1583,587,Correo Argentino,417,17:49:39,420,17:49:39,TRK-4OPCJ4NJU6
7319,1000007318,1302,1852,856,Correo Argentino,562,22:48:32,565,22:48:32,TRK-GNMP2RSPEO
7320,1000007319,1110,1926,930,Correo Argentino,488,04:44:51,493,04:44:51,TRK-TJE9DX2HKL
7321,1000007320,164,1616,620,Correo Argentino,,,,,
7322,1000007321,208,2903,1907,Correo Argentino,901,19:14:31,903,19:14:31,TRK-CBVLMEILNM
7323,1000007322,291,2618,1622,Correo Argentino,885,04:26:39,887,04:26:39,TRK-L2VV0DCRKJ
7324,1000007323,531,3209,2213,Correo Argentino,776,14:11:20,779,14:11:20,TRK-9FO1IY5TW9
7325,1000007324,615,1637,641,Correo Argentino,683,20:52:07,685,20:52:07,TRK-9AGN8W2CPG
7326,1000007325,80,1,1,PICKUP,636,22:11:11,637,22:11:11,
7327,1000007326,1420,1376,380,Correo Argentino,470,22:27:08,472,22:27:08,TRK-L3BITXFAF2
7328,1000007327,1219,2,2,PICKUP,685,19:43:27,686,19:43:27,
7329,1000007328,774,2,2,PICKUP,710,18:51:25,711,18:51:25,
7330,1000007329,1199,4,4,PICKUP,874,23:18:17,875,23:18:17,
7331,1000007330,1435,4140,3144,Correo Argentino,839,20:01:41,843,20:01:41,TRK-UB6MVAKUNZ
7332,1000007331,772,1,1,PICKUP,562,22:06:27,563,22:06:27,
7333,1000007332,474,1832,836,Correo Argentino,992,16:10:54,996,16:10:54,TRK-7V30RQI7HO
7334,1000007333,882,3222,2226,Correo Argentino,662,05:39:19,667,05:39:19,TRK-682TXTUGIS
7335,1000007334,414,3,3,PICKUP,593,01:19:08,594,01:19:08,
7336,1000007335,376,2698,1702,Correo Argentino,920,05:11:02,924,05:11:02,TRK-4KC6EALFIX
7337,1000007336,1301,3,3,PICKUP,767,23:33:24,768,23:33:24,
7338,1000007337,275,1082,86,Correo Argentino,420,07:52:04,423,07:52:04,TRK-4CQ5FG2PHY
7339,1000007338,1162,1391,395,Correo Argentino,,,,,
7340,1000007339,343,2071,1075,Correo Argentino,,,,,
7341,1000007340,983,2,2,PICKUP,640,22:06:00,641,22:06:00,
7342,1000007341,448,1619,623,Correo Argentino,775,01:15:11,778,01:15:11,TRK-MV9BN6F9OC
7343,1000007342,861,2848,1852,Correo Argentino,580,11:17:08,584,11:17:08,TRK-4B2AO0MM3Q
7344,1000007343,1189,3,3,PICKUP,555,21:57:58,556,21:57:58,
7345,1000007344,598,1,1,PICKUP,815,00:37:19,816,00:37:19,
7346,1000007345,560,2,2,PICKUP,942,08:01:58,943,08:01:58,
7347,1000007346,377,1,1,PICKUP,540,13:39:25,541,13:39:25,
7348,1000007347,118,2,2,PICKUP,786,06:11:26,787,06:11:26,
7349,1000007348,840,3322,2326,Correo Argentino,650,01:39:35,655,01:39:35,TRK-PAD0ODGT5H
7350,1000007349,55,3622,2626,Correo Argentino,910,00:07:27,913,00:07:27,TRK-9S22RI7HRV
7351,1000007350,1387,2498,1502,Correo Argentino,441,16:24:00,445,16:24:00,TRK-YTMIMGKCXV
7352,1000007351,1044,1367,371,Correo Argentino,522,14:45:19,529,14:45:19,TRK-B3LHJDV6OJ
7353,1000007352,1068,3003,2007,Correo Argentino,506,08:22:05,509,08:22:05,TRK-XVC1XWC47Z
7354,1000007353,1324,3280,2284,Correo Argentino,,,,,
7355,1000007354,907,2949,1953,Correo Argentino,484,13:46:33,486,13:46:33,TRK-IIJMCXROBX
7356,1000007355,1281,3544,2548,Correo Argentino,,,,,
7357,1000007356,555,4,4,PICKUP,887,08:41:47,888,08:41:47,
7358,1000007357,778,4128,3132,Correo Argentino,510,19:23:07,513,19:23:07,TRK-5QD0ZUDYKQ
7359,1000007358,1001,3781,2785,Correo Argentino,918,14:24:07,922,14:24:07,TRK-AXMQBX8SC8
7360,1000007359,1188,2853,1857,Correo Argentino,897,04:28:24,901,04:28:24,TRK-B5FE3HVNPP
7361,1000007360,45,4056,3060,Correo Argentino,524,10:58:08,529,10:58:08,TRK-DKYFPXST6W
7362,1000007361,1309,3,3,PICKUP,641,17:18:02,642,17:18:02,
7363,1000007362,771,4,4,PICKUP,910,04:32:05,911,04:32:05,
7364,1000007363,510,3,3,PICKUP,743,05:42:34,744,05:42:34,
7365,1000007364,1450,3872,2876,Correo Argentino,440,03:16:46,445,03:16:46,TRK-DMVJUJSC11
7366,1000007365,466,1,1,PICKUP,970,00:18:19,971,00:18:19,
7367,1000007366,722,2535,1539,Correo Argentino,828,09:05:59,832,09:05:59,TRK-OBXM4LUF6T
7368,1000007367,680,3423,2427,Correo Argentino,862,14:16:46,865,14:16:46,TRK-TVOEULODWX
7369,1000007368,451,2,2,PICKUP,823,17:01:47,824,17:01:47,
7370,1000007369,1001,1985,989,Correo Argentino,375,03:36:21,379,03:36:21,TRK-82CETRLDHO
7371,1000007370,1127,1626,630,Correo Argentino,505,00:42:32,507,00:42:32,TRK-XCVTBGKIZV
7372,1000007371,1188,1,1,PICKUP,,,,,
7373,1000007372,481,3,3,PICKUP,,,,,
7374,1000007373,246,2603,1607,Correo Argentino,,,,,
7375,1000007374,56,2,2,PICKUP,646,02:07:22,647,02:07:22,
7376,1000007375,547,2408,1412,Correo Argentino,648,11:24:41,650,11:24:41,TRK-0TRU474J1P
7377,1000007376,1304,2,2,PICKUP,976,15:14:37,977,15:14:37,
7378,1000007377,1214,2,2,PICKUP,639,15:26:16,640,15:26:16,
7379,1000007378,903,1338,342,Correo Argentino,641,11:34:33,643,11:34:33,TRK-9KQNAPS18I
7380,1000007379,1173,4128,3132,Correo Argentino,574,16:19:48,578,16:19:48,TRK-474ME96DBU
7381,1000007380,181,4183,3187,Correo Argentino,776,13:40:40,778,13:40:40,TRK-Q7H6XCUPYO
7382,1000007381,65,2,2,PICKUP,930,07:44:43,931,07:44:43,
7383,1000007382,1344,3,3,PICKUP,617,13:27:28,618,13:27:28,
7384,1000007383,1436,4,4,PICKUP,418,12:28:32,419,12:28:32,
7385,1000007384,567,3616,2620,Correo Argentino,739,17:53:26,744,17:53:26,TRK-S2TOYBUSEM
7386,1000007385,100,3444,2448,Correo Argentino,715,18:23:10,720,18:23:10,TRK-ERN65RSKSH
7387,1000007386,1293,2078,1082,Correo Argentino,574,23:34:18,576,23:34:18,TRK-R4NFIWZ7D1
7388,1000007387,380,3183,2187,Correo Argentino,600,04:01:59,604,04:01:59,TRK-4VHFOZM00P
7389,1000007388,351,1,1,PICKUP,425,09:04:14,426,09:04:14,
7390,1000007389,1029,1,1,PICKUP,611,06:53:28,612,06:53:28,
7391,1000007390,544,3,3,PICKUP,573,13:30:42,574,13:30:42,
7392,1000007391,916,4,4,PICKUP,847,18:35:05,848,18:35:05,
7393,1000007392,291,3,3,PICKUP,646,14:19:59,647,14:19:59,
7394,1000007393,253,3,3,PICKUP,376,06:43:36,377,06:43:36,
7395,1000007394,922,2675,1679,Correo Argentino,,,,,
7396,1000007395,347,3541,2545,Correo Argentino,533,17:00:43,536,17:00:43,TRK-8ZC53AIGMO
7397,1000007396,882,4,4,PICKUP,977,13:47:59,978,13:47:59,
7398,1000007397,477,1,1,PICKUP,717,21:31:49,718,21:31:49,
7399,1000007398,1061,3,3,PICKUP,,,,,
7400,1000007399,292,1828,832,Correo Argentino,869,04:24:12,873,04:24:12,TRK-D34QKM012N
7401,1000007400,1450,1899,903,Correo Argentino,375,06:33:48,378,06:33:48,TRK-DMVLSIPGVO
7402,1000007401,1342,2,2,PICKUP,500,03:54:07,501,03:54:07,
7403,1000007402,930,1427,431,Correo Argentino,730,13:00:08,733,13:00:08,TRK-99K17MD61L
7404,1000007403,918,3717,2721,Correo Argentino,726,20:00:16,731,20:00:16,TRK-AHSMVE9T2U
7405,1000007404,1233,3,3,PICKUP,696,19:47:41,697,19:47:41,
7406,1000007405,856,4,4,PICKUP,801,20:49:28,802,20:49:28,
7407,1000007406,111,1090,94,Correo Argentino,652,11:41:43,657,11:41:43,TRK-ZZ5CFA14BO
7408,1000007407,10,3,3,PICKUP,450,06:22:13,451,06:22:13,
7409,1000007408,1016,2211,1215,Correo Argentino,464,16:31:16,469,16:31:16,TRK-V5LKPL1OAN
7410,1000007409,874,1995,999,Correo Argentino,992,04:33:01,994,04:33:01,TRK-S9CDRDMNGA
7411,1000007410,789,2508,1512,Correo Argentino,555,11:07:06,559,11:07:06,TRK-02P4NSQQ25
7412,1000007411,119,2,2,PICKUP,685,11:14:03,686,11:14:03,
7413,1000007412,413,2,2,PICKUP,,,,,
7414,1000007413,616,1652,656,Correo Argentino,481,04:53:05,484,04:53:05,TRK-XSNTK50GPH
7415,1000007414,1239,1966,970,Correo Argentino,949,03:04:27,952,03:04:27,TRK-2RCVAER4EZ
7416,1000007415,1053,3,3,PICKUP,760,11:59:50,761,11:59:50,
7417,1000007416,255,3832,2836,Correo Argentino,457,21:34:26,460,21:34:26,TRK-6TEPWXFYGX
7418,1000007417,1123,2,2,PICKUP,504,02:44:24,505,02:44:24,
7419,1000007418,1427,3920,2924,Correo Argentino,954,06:11:53,958,06:11:53,TRK-2TY1VPTRKY
7420,1000007419,205,1,1,PICKUP,492,12:55:48,493,12:55:48,
7421,1000007420,878,4,4,PICKUP,821,04:25:30,822,04:25:30,
7422,1000007421,1416,2829,1833,Correo Argentino,949,13:18:52,952,13:18:52,TRK-Q4G2FIIZ5J
7423,1000007422,440,4002,3006,Correo Argentino,967,20:45:37,971,20:45:37,TRK-NT7WX25LXD
7424,1000007423,1366,3,3,PICKUP,783,10:39:47,784,10:39:47,
7425,1000007424,487,1641,645,Correo Argentino,675,01:38:27,680,01:38:27,TRK-75TDN0QQXU
7426,1000007425,131,3867,2871,Correo Argentino,892,04:22:20,897,04:22:20,TRK-CV5SFRVEES
7427,1000007426,121,4,4,PICKUP,491,11:32:34,492,11:32:34,
7428,1000007427,33,1169,173,Correo Argentino,721,20:11:06,725,20:11:06,TRK-C7M077U2O1
7429,1000007428,1445,1,1,PICKUP,900,16:45:33,901,16:45:33,
7430,1000007429,1031,1495,499,Correo Argentino,611,19:55:00,613,19:55:00,TRK-G8KK66NWK1
7431,1000007430,154,2,2,PICKUP,696,02:34:53,697,02:34:53,
7432,1000007431,515,3930,2934,Correo Argentino,416,05:54:35,419,05:54:35,TRK-AB3AXN8GEI
7433,1000007432,1333,4,4,PICKUP,427,21:30:03,428,21:30:03,
7434,1000007433,1408,1,1,PICKUP,789,13:54:08,790,13:54:08,
7435,1000007434,787,3370,2374,Correo Argentino,997,21:50:19,999,21:50:19,TRK-3HY8SK7K0H
7436,1000007435,679,2,2,PICKUP,481,21:02:03,482,21:02:03,
7437,1000007436,513,2,2,PICKUP,428,06:35:08,429,06:35:08,
7438,1000007437,328,3697,2701,Correo Argentino,396,10:50:40,398,10:50:40,TRK-6FWNF6NZBZ
7439,1000007438,68,3047,2051,Correo Argentino,868,03:35:24,873,03:35:24,TRK-QT3XZXJFU5
7440,1000007439,615,2931,1935,Correo Argentino,887,13:55:16,891,13:55:16,TRK-5377QWYDE4
7441,1000007440,247,1558,562,Correo Argentino,987,18:58:56,989,18:58:56,TRK-I9970D2789
7442,1000007441,299,4,4,PICKUP,,,,,
7443,1000007442,944,1056,60,Correo Argentino,765,03:17:01,767,03:17:01,TRK-DIHP9QOG85
7444,1000007443,1048,2,2,PICKUP,708,02:55:03,709,02:55:03,
7445,1000007444,195,2710,1714,Correo Argentino,879,12:46:50,884,12:46:50,TRK-UVOYMF70EE
7446,1000007445,1076,1859,863,Correo Argentino,900,23:34:08,903,23:34:08,TRK-UWS26CU1HV
7447,1000007446,629,3124,2128,Correo Argentino,829,10:53:49,831,10:53:49,TRK-RDWWQGH8P8
7448,1000007447,1244,4,4,PICKUP,627,02:55:24,628,02:55:24,
7449,1000007448,1178,1,1,PICKUP,690,23:30:28,691,23:30:28,
7450,1000007449,1259,2401,1405,Correo Argentino,421,15:37:47,425,15:37:47,TRK-7YO2ONALVJ
7451,1000007450,1,1849,853,Correo Argentino,993,11:57:13,997,11:57:13,TRK-ODY7GBWBDV
7452,1000007451,873,1640,644,Correo Argentino,854,09:00:11,859,09:00:11,TRK-SOY2U4MD2B
7453,1000007452,1133,2533,1537,Correo Argentino,,,,,
7454,1000007453,166,4022,3026,Correo Argentino,1002,01:05:31,1007,01:05:31,TRK-EQPL0C1R0U
7455,1000007454,373,4,4,PICKUP,543,02:55:50,544,02:55:50,
7456,1000007455,1226,3475,2479,Correo Argentino,492,19:10:08,496,19:10:08,TRK-WWTZQRGZ74
7457,1000007456,587,3213,2217,Correo Argentino,466,06:50:21,471,06:50:21,TRK-W9YEV4RBAF
7458,1000007457,1316,1,1,PICKUP,680,14:15:16,681,14:15:16,
7459,1000007458,766,4,4,PICKUP,813,05:07:14,814,05:07:14,
7460,1000007459,584,3,3,PICKUP,449,04:19:09,450,04:19:09,
7461,1000007460,594,3,3,PICKUP,781,17:56:59,782,17:56:59,
7462,1000007461,1183,1333,337,Correo Argentino,,,,,
7463,1000007462,1189,3114,2118,Correo Argentino,483,04:22:45,486,04:22:45,TRK-O71Q0NZ0JT
7464,1000007463,1123,2,2,PICKUP,993,13:38:14,994,13:38:14,
7465,1000007464,283,1976,980,Correo Argentino,707,17:17:04,709,17:17:04,TRK-M1E51LEWCL
7466,1000007465,1236,3405,2409,Correo Argentino,607,11:06:25,609,11:06:25,TRK-2S077BWIA1
7467,1000007466,183,4185,3189,Correo Argentino,463,17:26:53,466,17:26:53,TRK-LLKFKTNXIN
7468,1000007467,340,1,1,PICKUP,753,13:13:32,754,13:13:32,
7469,1000007468,796,3,3,PICKUP,424,15:46:29,425,15:46:29,
7470,1000007469,25,3786,2790,Correo Argentino,885,16:56:05,890,16:56:05,TRK-D7N0A43S15
7471,1000007470,309,1251,255,Correo Argentino,690,13:51:42,695,13:51:42,TRK-M8Y17K093Z
7472,1000007471,880,4,4,PICKUP,818,15:34:31,819,15:34:31,
7473,1000007472,314,1846,850,Correo Argentino,569,14:34:31,572,14:34:31,TRK-Z10MS6SWT9
7474,1000007473,1011,1077,81,Correo Argentino,544,09:36:00,548,09:36:00,TRK-77DGEP7LKD
7475,1000007474,1356,2611,1615,Correo Argentino,845,08:42:23,850,08:42:23,TRK-GE4K5MIQKW
7476,1000007475,250,2896,1900,Correo Argentino,969,05:18:17,973,05:18:17,TRK-WVEPNEMV8L
