id,customer_id,channel_id,store_id,order_date_id,order_time,billing_address_id,shipping_address_id,status_order,currency_code,subtotal,tax_amount,shipping_fee,total_amount
5938,944,1,,836,16:48:23,1087,222,CANCELLED,ARS,12000.0,2520.0,1200.0,15720.0
5939,1362,1,,819,00:48:17,286,6,PAID,ARS,12000.0,2520.0,900.0,15420.0
5940,1225,2,1,778,11:36:08,96,1,FULFILLED,ARS,72000.0,15120.0,0.0,87120.0
5941,1406,1,,652,17:28:40,1342,628,FULFILLED,ARS,32400.0,6804.0,900.0,40104.0
5942,220,1,,693,10:38:11,2444,155,FULFILLED,ARS,30000.0,6300.0,1500.0,37800.0
5943,1160,1,,997,23:06:14,2819,871,FULFILLED,ARS,28500.0,5985.0,0.0,34485.0
5944,745,2,3,627,07:46:25,1283,3,FULFILLED,ARS,43350.0,9103.5,0.0,52453.5
5945,928,1,,420,11:53:45,167,1430,FULFILLED,ARS,25200.0,5292.0,1200.0,31692.0
5946,1377,1,,398,21:32:19,2555,3059,FULFILLED,ARS,55350.0,11623.5,0.0,66973.5
5947,1475,1,,414,09:39:42,1201,2275,FULFILLED,ARS,25650.0,5386.5,0.0,31036.5
5948,138,2,3,834,14:07:42,655,3,FULFILLED,ARS,24696.0,5186.16,0.0,29882.16
5949,697,1,,645,22:50:22,1598,2245,FULFILLED,ARS,14700.0,3087.0,1200.0,18987.0
5950,1393,1,,970,20:53:04,3169,2281,FULFILLED,ARS,27000.0,5670.0,1500.0,34170.0
5951,1000,1,,715,11:52:45,2520,2066,FULFILLED,ARS,25173.0,5286.33,1500.0,31959.33
5952,206,1,,820,21:03:42,1717,1594,CANCELLED,ARS,29700.0,6237.0,1500.0,37437.0
5953,722,1,,921,16:59:49,1329,1333,FULFILLED,ARS,22800.0,4788.0,900.0,28488.0
5954,1447,1,,757,19:11:19,2667,1578,FULFILLED,ARS,13500.0,2835.0,1500.0,17835.0
5955,1466,2,4,824,13:13:30,2432,4,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2
5956,189,1,,390,14:09:39,1163,941,FULFILLED,ARS,10584.0,2222.64,1200.0,14006.64
5957,148,1,,585,15:19:40,1708,230,FULFILLED,ARS,36450.0,7654.5,900.0,45004.5
5958,1258,1,,944,16:12:15,592,1000,CANCELLED,ARS,59520.0,12499.2,900.0,72919.2
5959,596,1,,583,15:29:51,2061,173,FULFILLED,ARS,21168.0,4445.28,0.0,25613.28
5960,546,2,3,846,08:24:38,604,3,CANCELLED,ARS,62100.0,13041.0,0.0,75141.0
5961,100,2,2,756,20:33:33,331,2,FULFILLED,ARS,29400.0,6174.0,0.0,35574.0
5962,1473,1,,980,04:10:20,2244,1247,FULFILLED,ARS,36000.0,7560.0,1500.0,45060.0
5963,913,2,1,394,23:46:39,1406,1,FULFILLED,ARS,67410.0,14156.1,0.0,81566.1
5964,43,1,,623,03:39:11,1124,1564,PAID,ARS,50610.0,10628.1,1200.0,62438.1
5965,882,2,4,383,17:56:19,856,4,FULFILLED,ARS,20520.0,4309.2,0.0,24829.2
5966,979,1,,704,12:32:03,2375,995,PAID,ARS,57150.0,12001.5,1200.0,70351.5
5967,281,1,,878,21:14:30,304,2112,FULFILLED,ARS,24000.0,5040.0,1200.0,30240.0
5968,32,1,,955,12:45:08,634,2037,FULFILLED,ARS,57240.0,12020.4,0.0,69260.4
5969,1427,2,1,808,18:32:22,2226,1,FULFILLED,ARS,24000.0,5040.0,0.0,29040.0
5970,112,2,3,994,02:30:18,406,3,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0
5971,187,1,,948,13:12:51,1732,687,FULFILLED,ARS,32400.0,6804.0,1500.0,40704.0
5972,757,1,,886,15:59:58,876,3102,FULFILLED,ARS,32400.0,6804.0,900.0,40104.0
5973,849,1,,562,10:51:55,829,2983,FULFILLED,ARS,21600.0,4536.0,900.0,27036.0
5974,902,1,,704,22:01:13,261,1715,FULFILLED,ARS,15000.0,3150.0,900.0,19050.0
5975,38,2,1,601,19:01:26,83,1,FULFILLED,ARS,9720.0,2041.2,0.0,11761.2
5976,1129,1,,662,00:03:51,,1954,FULFILLED,ARS,23520.0,4939.2,900.0,29359.2
5977,561,1,,887,16:24:07,237,2924,PAID,ARS,47250.0,9922.5,0.0,57172.5
5978,141,1,,719,17:22:33,2489,2712,PAID,ARS,35280.0,7408.8,1500.0,44188.8
5979,1236,1,,843,15:39:16,1108,922,PAID,ARS,48720.0,10231.2,0.0,58951.2
5980,276,1,,492,20:27:31,645,3041,FULFILLED,ARS,27000.0,5670.0,1200.0,33870.0
5981,375,2,2,663,22:02:39,743,2,PAID,ARS,29160.0,6123.6,0.0,35283.6
5982,370,2,3,883,22:52:00,110,3,FULFILLED,ARS,20520.0,4309.2,0.0,24829.2
5983,1304,2,1,402,08:22:10,425,1,FULFILLED,ARS,14700.0,3087.0,0.0,17787.0
5984,926,1,,712,20:02:56,293,3170,PAID,ARS,34200.0,7182.0,1500.0,42882.0
5985,468,2,2,863,23:14:33,128,2,PAID,ARS,39690.0,8334.9,0.0,48024.9
5986,562,2,2,784,10:51:21,1379,2,REFUNDED,ARS,10260.0,2154.6,0.0,12414.6
5987,986,1,,414,12:53:15,503,1234,FULFILLED,ARS,49530.0,10401.3,1200.0,61131.3
5988,1343,2,2,896,14:11:30,,2,FULFILLED,ARS,92790.0,19485.9,0.0,112275.9
5989,983,1,,914,22:10:08,704,3108,CANCELLED,ARS,52470.0,11018.7,900.0,64388.7
5990,1133,2,2,792,22:03:12,2875,2,FULFILLED,ARS,11340.0,2381.4,0.0,13721.4
5991,716,2,3,589,17:36:07,381,3,FULFILLED,ARS,14250.0,2992.5,0.0,17242.5
5992,333,1,,769,23:27:01,,2377,FULFILLED,ARS,30870.0,6482.7,1500.0,38852.7
5993,1297,1,,762,08:13:38,2519,765,FULFILLED,ARS,16170.0,3395.7,0.0,19565.7
5994,1344,1,,944,16:01:27,1753,841,CANCELLED,ARS,32400.0,6804.0,900.0,40104.0
5995,1099,2,3,630,08:17:44,107,3,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0
5996,49,1,,999,14:22:27,1066,1358,FULFILLED,ARS,28500.0,5985.0,1500.0,35985.0
5997,444,2,3,408,14:49:23,534,3,FULFILLED,ARS,70500.0,14805.0,0.0,85305.0
5998,1215,1,,845,06:21:58,983,2862,CANCELLED,ARS,23520.0,4939.2,1500.0,29959.2
5999,610,2,2,495,17:39:11,247,2,FULFILLED,ARS,101700.0,21357.0,0.0,123057.0
6000,93,1,,729,13:55:44,2718,1344,FULFILLED,ARS,44887.5,9426.38,900.0,55213.88
6001,1318,2,3,391,11:46:26,2405,3,PAID,ARS,86730.0,18213.3,0.0,104943.3
6002,167,2,3,832,03:08:39,2710,3,REFUNDED,ARS,12000.0,2520.0,0.0,14520.0
6003,789,1,,566,05:42:50,1744,778,FULFILLED,ARS,36000.0,7560.0,1200.0,44760.0
6004,1290,1,,639,15:32:48,511,1671,FULFILLED,ARS,19440.0,4082.4,900.0,24422.4
6005,1340,2,4,573,21:52:05,1583,4,FULFILLED,ARS,10260.0,2154.6,0.0,12414.6
6006,327,1,,400,15:24:23,997,1783,PAID,ARS,23520.0,4939.2,0.0,28459.2
6007,1131,1,,427,08:06:05,475,645,PAID,ARS,63420.0,13318.2,1200.0,77938.2
6008,295,1,,794,15:05:14,115,2770,FULFILLED,ARS,45168.0,9485.28,900.0,55553.28
6009,580,1,,710,23:09:45,1684,2758,FULFILLED,ARS,25260.0,5304.6,900.0,31464.6
6010,364,1,,812,14:22:17,,2716,FULFILLED,ARS,28350.0,5953.5,900.0,35203.5
6011,353,1,,727,04:22:22,1991,2371,FULFILLED,ARS,36000.0,7560.0,0.0,43560.0
6012,966,2,1,526,13:57:39,483,1,FULFILLED,ARS,25500.0,5355.0,0.0,30855.0
6013,220,1,,506,14:52:21,1174,1899,CANCELLED,ARS,35280.0,7408.8,900.0,43588.8
6014,534,1,,683,02:22:39,557,838,FULFILLED,ARS,75480.0,15850.8,1200.0,92530.8
6015,1488,2,4,665,15:16:18,1657,4,FULFILLED,ARS,22800.0,4788.0,0.0,27588.0
6016,10,1,,574,00:21:37,209,1835,FULFILLED,ARS,50220.0,10546.2,0.0,60766.2
6017,269,1,,883,03:01:30,367,1374,FULFILLED,ARS,21600.0,4536.0,1200.0,27336.0
6018,724,1,,711,23:49:29,1531,1955,FULFILLED,ARS,45000.0,9450.0,900.0,55350.0
6019,37,1,,828,03:36:12,662,957,FULFILLED,ARS,47820.0,10042.2,900.0,58762.2
6020,459,2,3,431,06:48:36,1060,3,FULFILLED,ARS,21168.0,4445.28,0.0,25613.28
6021,1411,1,,837,08:15:20,1401,2470,CANCELLED,ARS,15000.0,3150.0,1200.0,19350.0
6022,382,2,4,969,17:44:04,1081,4,FULFILLED,ARS,29700.0,6237.0,0.0,35937.0
6023,1096,1,,591,01:33:01,3041,1071,FULFILLED,ARS,9720.0,2041.2,900.0,12661.2
6024,894,1,,762,06:53:30,2682,2015,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0
6025,1403,2,2,809,07:07:17,1091,2,FULFILLED,ARS,34020.0,7144.2,0.0,41164.2
6026,647,1,,891,04:34:42,63,1355,FULFILLED,ARS,28500.0,5985.0,1200.0,35685.0
6027,65,2,4,594,00:28:29,2141,4,FULFILLED,ARS,13230.0,2778.3,0.0,16008.3
6028,259,1,,901,17:15:34,1976,2426,CANCELLED,ARS,11970.0,2513.7,0.0,14483.7
6029,210,1,,791,23:24:42,161,2850,FULFILLED,ARS,67680.0,14212.8,1200.0,83092.8
6030,584,1,,528,10:04:32,2922,2662,FULFILLED,ARS,10800.0,2268.0,1200.0,14268.0
6031,876,1,,692,05:39:21,763,2123,FULFILLED,ARS,16500.0,3465.0,900.0,20865.0
6032,221,1,,737,18:34:21,2474,1823,FULFILLED,ARS,48435.0,10171.35,1200.0,59806.35
6033,669,1,,835,06:25:21,427,2441,CANCELLED,ARS,56430.0,11850.3,1500.0,69780.3
6034,858,1,,676,10:18:23,1712,2450,FULFILLED,ARS,20520.0,4309.2,900.0,25729.2
6035,1179,1,,798,02:47:19,723,2912,FULFILLED,ARS,24000.0,5040.0,900.0,29940.0
6036,970,1,,511,18:24:12,1527,2733,FULFILLED,ARS,29925.0,6284.25,1200.0,37409.25
6037,982,2,3,998,20:18:53,556,3,CANCELLED,ARS,66600.0,13986.0,0.0,80586.0
6038,1090,2,2,977,07:31:49,1196,2,FULFILLED,ARS,30000.0,6300.0,0.0,36300.0
6039,939,1,,772,01:49:05,2145,1530,FULFILLED,ARS,35280.0,7408.8,1200.0,43888.8
6040,1276,1,,392,07:08:14,1186,2283,FULFILLED,ARS,21600.0,4536.0,1200.0,27336.0
6041,533,1,,462,16:49:43,1341,7,FULFILLED,ARS,40500.0,8505.0,1200.0,50205.0
6042,583,2,1,863,05:32:21,623,1,CANCELLED,ARS,35910.0,7541.1,0.0,43451.1
6043,987,2,4,938,06:25:11,2566,4,FULFILLED,ARS,64020.0,13444.2,0.0,77464.2
6044,1073,2,3,667,17:48:01,2357,3,FULFILLED,ARS,11340.0,2381.4,0.0,13721.4
6045,125,1,,380,09:34:52,2779,2242,FULFILLED,ARS,52470.0,11018.7,1500.0,64988.7
6046,86,2,1,866,00:02:52,253,1,FULFILLED,ARS,67905.0,14260.05,0.0,82165.05
6047,574,2,3,590,01:11:02,880,3,FULFILLED,ARS,36000.0,7560.0,0.0,43560.0
6048,31,1,,456,11:40:30,1735,1976,FULFILLED,ARS,44100.0,9261.0,900.0,54261.0
6049,109,2,1,709,15:08:46,1817,1,FULFILLED,ARS,62100.0,13041.0,0.0,75141.0
6050,1171,2,3,586,12:57:07,577,3,PAID,ARS,11760.0,2469.6,0.0,14229.6
6051,942,1,,458,16:12:29,2980,1992,FULFILLED,ARS,10800.0,2268.0,1200.0,14268.0
6052,1318,1,,414,12:58:08,669,2212,FULFILLED,ARS,53160.0,11163.6,1200.0,65523.6
6053,1024,2,1,732,08:31:39,1928,1,CREATED,ARS,85500.0,17955.0,0.0,103455.0
6054,27,2,2,970,01:47:15,1631,2,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0
6055,347,1,,961,13:27:02,1800,547,FULFILLED,ARS,29925.0,6284.25,900.0,37109.25
6056,1161,1,,993,17:31:48,1515,2849,PAID,ARS,40200.0,8442.0,900.0,49542.0
6057,1134,2,4,985,11:44:09,2797,4,FULFILLED,ARS,30000.0,6300.0,0.0,36300.0
6058,495,1,,933,20:54:32,1208,1733,PAID,ARS,61200.0,12852.0,1500.0,75552.0
6059,75,2,3,620,19:20:48,1434,3,FULFILLED,ARS,11760.0,2469.6,0.0,14229.6
6060,598,2,1,722,02:25:03,2108,1,PAID,ARS,28500.0,5985.0,0.0,34485.0
6061,105,2,1,793,17:29:03,347,1,FULFILLED,ARS,39690.0,8334.9,0.0,48024.9
6062,459,2,4,443,09:14:54,,4,FULFILLED,ARS,94020.0,19744.2,0.0,113764.2
6063,1263,1,,367,15:28:56,777,3101,FULFILLED,ARS,9720.0,2041.2,900.0,12661.2
6064,1483,1,,396,16:46:02,2038,2498,FULFILLED,ARS,42240.0,8870.4,1200.0,52310.4
6065,1072,2,4,992,11:43:27,2792,4,PAID,ARS,21600.0,4536.0,0.0,26136.0
6066,1230,1,,558,10:11:38,314,2150,FULFILLED,ARS,56400.0,11844.0,1500.0,69744.0
6067,1314,2,4,526,23:22:49,3120,4,CANCELLED,ARS,10260.0,2154.6,0.0,12414.6
6068,1167,2,3,651,23:49:08,1456,3,FULFILLED,ARS,61650.0,12946.5,0.0,74596.5
6069,55,2,1,541,18:25:27,1753,1,FULFILLED,ARS,32400.0,6804.0,0.0,39204.0
6070,1188,1,,827,15:08:46,1867,376,FULFILLED,ARS,12150.0,2551.5,1500.0,16201.5
6071,1409,1,,859,07:12:11,,2376,FULFILLED,ARS,36000.0,7560.0,0.0,43560.0
6072,1463,2,4,653,10:03:59,2235,4,FULFILLED,ARS,48780.0,10243.8,0.0,59023.8
6073,1130,1,,954,20:54:33,2502,400,FULFILLED,ARS,25872.0,5433.12,1200.0,32505.12
6074,499,1,,883,17:57:00,,2040,FULFILLED,ARS,69660.0,14628.6,900.0,85188.6
6075,1005,2,4,730,05:27:41,2824,4,FULFILLED,ARS,40260.0,8454.6,0.0,48714.6
6076,727,1,,720,12:17:51,1932,1133,PAID,ARS,47025.0,9875.25,900.0,57800.25
6077,1472,2,2,896,01:27:42,1675,2,CANCELLED,ARS,37500.0,7875.0,0.0,45375.0
6078,920,2,2,382,13:00:08,1352,2,CREATED,ARS,9720.0,2041.2,0.0,11761.2
6079,376,2,4,748,11:47:48,359,4,FULFILLED,ARS,58560.0,12297.6,0.0,70857.6
6080,402,1,,714,22:07:25,3050,634,CANCELLED,ARS,39084.0,8207.64,900.0,48191.64
6081,724,2,4,901,10:10:02,157,4,FULFILLED,ARS,38940.0,8177.4,0.0,47117.4
6082,1406,1,,721,18:53:28,287,1598,FULFILLED,ARS,14175.0,2976.75,1200.0,18351.75
6083,979,2,4,391,16:56:43,2009,4,FULFILLED,ARS,48510.0,10187.1,0.0,58697.1
6084,1307,2,4,534,04:35:34,2065,4,PAID,ARS,32400.0,6804.0,0.0,39204.0
6085,743,1,,430,19:03:20,129,2426,FULFILLED,ARS,22800.0,4788.0,0.0,27588.0
6086,947,1,,721,20:26:05,,2070,PAID,ARS,25200.0,5292.0,1200.0,31692.0
6087,443,1,,818,17:08:43,3021,1151,FULFILLED,ARS,20520.0,4309.2,1500.0,26329.2
6088,921,2,2,488,06:49:16,3171,2,FULFILLED,ARS,69690.0,14634.9,0.0,84324.9
6089,934,2,4,650,01:56:31,1549,4,CREATED,ARS,13230.0,2778.3,0.0,16008.3
6090,1132,2,4,1002,09:02:38,1055,4,FULFILLED,ARS,22680.0,4762.8,0.0,27442.8
6091,52,2,2,747,12:15:39,1138,2,FULFILLED,ARS,56400.0,11844.0,0.0,68244.0
6092,1111,1,,698,15:51:45,1451,1669,PAID,ARS,62916.0,13212.36,1200.0,77328.36
6093,505,2,2,477,10:41:10,1362,2,PAID,ARS,32400.0,6804.0,0.0,39204.0
6094,1286,2,4,870,04:50:25,2412,4,FULFILLED,ARS,35280.0,7408.8,0.0,42688.8
6095,220,1,,912,01:49:10,2093,90,FULFILLED,ARS,44887.5,9426.38,1200.0,55513.88
6096,673,2,2,827,05:16:20,3174,2,PAID,ARS,11760.0,2469.6,0.0,14229.6
6097,557,1,,926,11:12:00,,45,FULFILLED,ARS,13500.0,2835.0,1200.0,17535.0
6098,797,2,4,955,12:49:44,1288,4,FULFILLED,ARS,37800.0,7938.0,0.0,45738.0
6099,596,1,,579,13:53:55,1731,2679,FULFILLED,ARS,12000.0,2520.0,1200.0,15720.0
6100,1167,1,,814,09:43:58,2748,1982,PAID,ARS,44100.0,9261.0,900.0,54261.0
6101,658,1,,549,16:23:31,,259,FULFILLED,ARS,35280.0,7408.8,1500.0,44188.8
6102,518,1,,472,14:39:30,2130,1260,FULFILLED,ARS,64680.0,13582.8,1200.0,79462.8
6103,1318,1,,459,22:14:55,879,1314,FULFILLED,ARS,42750.0,8977.5,1200.0,52927.5
6104,721,2,3,536,22:51:29,,3,FULFILLED,ARS,24300.0,5103.0,0.0,29403.0
6105,275,1,,989,01:54:07,2785,2796,PAID,ARS,70875.0,14883.75,1200.0,86958.75
6106,1310,2,4,962,20:57:15,1399,4,PAID,ARS,11400.0,2394.0,0.0,13794.0
6107,555,2,1,998,15:07:04,1009,1,FULFILLED,ARS,15750.0,3307.5,0.0,19057.5
6108,1020,1,,635,04:01:53,1875,387,PAID,ARS,46305.0,9724.05,900.0,56929.05
6109,1013,1,,524,05:08:53,2065,3137,FULFILLED,ARS,22800.0,4788.0,1500.0,29088.0
6110,415,2,2,872,16:51:40,133,2,FULFILLED,ARS,35280.0,7408.8,0.0,42688.8
6111,1155,2,4,724,17:16:18,2280,4,CREATED,ARS,32400.0,6804.0,0.0,39204.0
6112,1426,1,,383,01:37:30,118,2318,FULFILLED,ARS,35280.0,7408.8,900.0,43588.8
6113,1269,2,1,880,13:16:21,2148,1,FULFILLED,ARS,34260.0,7194.6,0.0,41454.6
6114,1230,1,,612,14:23:34,996,3099,FULFILLED,ARS,27000.0,5670.0,900.0,33570.0
6115,972,2,3,689,19:02:18,982,3,FULFILLED,ARS,29400.0,6174.0,0.0,35574.0
6116,1107,1,,990,21:29:57,2448,2762,PAID,ARS,14962.5,3142.12,900.0,19004.62
6117,788,1,,611,11:07:47,1930,1655,FULFILLED,ARS,13500.0,2835.0,0.0,16335.0
6118,1120,1,,550,18:45:21,992,1597,FULFILLED,ARS,41880.0,8794.8,0.0,50674.8
6119,168,1,,604,22:18:02,1825,603,CREATED,ARS,23520.0,4939.2,1500.0,29959.2
6120,746,2,2,609,03:00:36,791,2,CANCELLED,ARS,10260.0,2154.6,0.0,12414.6
6121,127,1,,806,23:34:47,1667,2637,FULFILLED,ARS,28350.0,5953.5,1200.0,35503.5
6122,447,1,,438,22:52:26,2085,680,FULFILLED,ARS,47250.0,9922.5,900.0,58072.5
6123,815,1,,572,05:28:28,,2895,FULFILLED,ARS,24000.0,5040.0,900.0,29940.0
6124,882,1,,713,23:07:04,3062,461,FULFILLED,ARS,64800.0,13608.0,1200.0,79608.0
6125,1213,1,,769,07:07:21,2555,2662,FULFILLED,ARS,15000.0,3150.0,1200.0,19350.0
6126,1266,1,,699,06:01:19,1782,1280,FULFILLED,ARS,31185.0,6548.85,1500.0,39233.85
6127,195,1,,688,16:47:27,2354,2595,FULFILLED,ARS,14700.0,3087.0,1200.0,18987.0
6128,1128,2,3,663,04:16:11,751,3,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0
6129,661,1,,481,03:36:49,1241,284,CANCELLED,ARS,58200.0,12222.0,1200.0,71622.0
6130,1054,1,,661,19:23:17,2692,2520,FULFILLED,ARS,55800.0,11718.0,1200.0,68718.0
6131,887,1,,633,08:08:09,1161,2387,FULFILLED,ARS,12600.0,2646.0,1200.0,16446.0
6132,71,1,,409,20:45:54,425,1168,CANCELLED,ARS,25650.0,5386.5,1200.0,32236.5
6133,1303,1,,813,23:02:05,3185,977,FULFILLED,ARS,29700.0,6237.0,1200.0,37137.0
6134,545,1,,505,09:56:40,622,2602,FULFILLED,ARS,24000.0,5040.0,1200.0,30240.0
6135,613,2,2,885,04:20:24,2388,2,REFUNDED,ARS,29160.0,6123.6,0.0,35283.6
6136,616,1,,455,02:27:11,588,545,CANCELLED,ARS,28500.0,5985.0,900.0,35385.0
6137,309,1,,646,13:53:00,2045,482,CREATED,ARS,20520.0,4309.2,900.0,25729.2
6138,740,1,,583,06:24:04,2838,2541,PAID,ARS,28500.0,5985.0,1200.0,35685.0
6139,1281,2,1,839,08:54:30,,1,PAID,ARS,11760.0,2469.6,0.0,14229.6
6140,347,2,3,545,00:31:00,482,3,FULFILLED,ARS,43950.0,9229.5,0.0,53179.5
6141,1385,1,,430,03:35:34,286,1768,FULFILLED,ARS,47400.0,9954.0,1200.0,58554.0
6142,547,2,4,838,15:12:46,2970,4,PAID,ARS,23520.0,4939.2,0.0,28459.2
6143,726,1,,550,08:38:56,1108,2699,FULFILLED,ARS,44100.0,9261.0,900.0,54261.0
6144,315,2,3,490,08:01:11,,3,REFUNDED,ARS,59400.0,12474.0,0.0,71874.0
6145,914,1,,768,04:46:52,1375,680,PAID,ARS,34200.0,7182.0,900.0,42282.0
6146,896,1,,947,10:00:21,1674,2464,FULFILLED,ARS,90450.0,18994.5,900.0,110344.5
6147,289,2,3,816,03:56:05,2979,3,CANCELLED,ARS,15000.0,3150.0,0.0,18150.0
6148,597,2,4,495,11:04:43,2335,4,PAID,ARS,54900.0,11529.0,0.0,66429.0
6149,195,1,,832,10:54:27,2073,1874,PAID,ARS,64200.0,13482.0,1500.0,79182.0
6150,1129,2,4,966,23:58:46,2759,4,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0
6151,713,1,,379,15:01:17,1121,1395,FULFILLED,ARS,42750.0,8977.5,900.0,52627.5
6152,1158,1,,740,23:11:08,2354,2427,CANCELLED,ARS,72900.0,15309.0,1500.0,89709.0
6153,820,2,4,543,00:44:23,985,4,CANCELLED,ARS,64152.0,13471.92,0.0,77623.92
6154,425,1,,592,05:40:01,108,774,FULFILLED,ARS,40500.0,8505.0,900.0,49905.0
6155,461,1,,421,01:27:44,2236,2650,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0
6156,804,2,1,636,09:06:36,2269,1,FULFILLED,ARS,39084.0,8207.64,0.0,47291.64
6157,83,1,,828,03:37:10,1394,704,PAID,ARS,79200.0,16632.0,1200.0,97032.0
6158,376,2,3,464,08:30:07,248,3,FULFILLED,ARS,44400.0,9324.0,0.0,53724.0
6159,1429,1,,490,10:20:53,790,896,FULFILLED,ARS,24348.0,5113.08,0.0,29461.08
6160,1360,1,,596,10:54:15,203,1553,FULFILLED,ARS,63000.0,13230.0,1200.0,77430.0
6161,900,1,,881,22:28:54,714,545,FULFILLED,ARS,26400.0,5544.0,1500.0,33444.0
6162,1039,1,,404,12:32:26,2781,58,FULFILLED,ARS,22800.0,4788.0,1500.0,29088.0
6163,1066,1,,631,18:45:15,2834,2864,FULFILLED,ARS,32400.0,6804.0,0.0,39204.0
6164,165,2,4,898,03:55:55,2198,4,FULFILLED,ARS,35280.0,7408.8,0.0,42688.8
6165,957,1,,831,22:18:04,2300,881,FULFILLED,ARS,11970.0,2513.7,900.0,15383.7
6166,1335,1,,1004,11:08:27,,2897,PAID,ARS,101310.0,21275.1,1200.0,123785.1
6167,442,2,1,596,03:29:33,3117,1,FULFILLED,ARS,47250.0,9922.5,0.0,57172.5
6168,1443,2,1,468,16:16:07,1582,1,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0
6169,492,1,,442,08:59:09,330,1923,FULFILLED,ARS,39600.0,8316.0,1200.0,49116.0
6170,944,1,,634,10:40:40,285,2643,PAID,ARS,27000.0,5670.0,900.0,33570.0
6171,370,1,,867,16:24:16,,1299,FULFILLED,ARS,25650.0,5386.5,1200.0,32236.5
6172,516,1,,550,11:58:06,,351,FULFILLED,ARS,14250.0,2992.5,1500.0,18742.5
6173,1392,1,,427,04:10:27,822,262,FULFILLED,ARS,29700.0,6237.0,1200.0,37137.0
6174,1019,2,2,539,19:16:33,,2,CREATED,ARS,29160.0,6123.6,0.0,35283.6
6175,337,1,,499,03:15:59,404,100,FULFILLED,ARS,36000.0,7560.0,900.0,44460.0
6176,387,1,,807,15:05:25,640,521,FULFILLED,ARS,13230.0,2778.3,1500.0,17508.3
6177,281,1,,548,03:39:42,1980,2619,FULFILLED,ARS,21600.0,4536.0,1200.0,27336.0
6178,628,1,,842,11:30:52,2791,1308,FULFILLED,ARS,12600.0,2646.0,900.0,16146.0
6179,952,1,,892,16:54:51,1560,2681,PAID,ARS,45000.0,9450.0,1500.0,55950.0
6180,1340,1,,613,22:57:52,2896,1101,FULFILLED,ARS,42750.0,8977.5,900.0,52627.5
6181,1076,1,,618,23:11:32,2157,3174,FULFILLED,ARS,64152.0,13471.92,0.0,77623.92
6182,185,1,,428,10:56:38,1069,41,FULFILLED,ARS,46650.0,9796.5,1200.0,57646.5
6183,475,1,,995,22:43:33,617,308,PAID,ARS,39600.0,8316.0,900.0,48816.0
6184,154,1,,900,15:50:34,2566,3080,FULFILLED,ARS,45600.0,9576.0,1200.0,56376.0
6185,1168,2,4,433,01:02:08,274,4,FULFILLED,ARS,79050.0,16600.5,0.0,95650.5
6186,309,1,,998,13:22:32,255,1377,FULFILLED,ARS,55272.0,11607.12,1200.0,68079.12
6187,828,2,4,515,02:22:29,128,4,REFUNDED,ARS,34020.0,7144.2,0.0,41164.2
6188,1200,1,,448,04:51:26,2718,992,FULFILLED,ARS,64350.0,13513.5,1200.0,79063.5
6189,1286,1,,603,12:14:01,,1628,FULFILLED,ARS,42780.0,8983.8,900.0,52663.8
6190,659,2,1,398,11:28:56,61,1,FULFILLED,ARS,56070.0,11774.7,0.0,67844.7
6191,430,1,,909,21:27:24,2519,2797,FULFILLED,ARS,22800.0,4788.0,900.0,28488.0
6192,704,1,,805,16:48:20,265,3011,FULFILLED,ARS,22800.0,4788.0,1200.0,28788.0
6193,1087,2,3,537,20:07:39,969,3,FULFILLED,ARS,29700.0,6237.0,0.0,35937.0
6194,63,1,,728,16:09:46,2488,218,FULFILLED,ARS,36000.0,7560.0,1200.0,44760.0
6195,1388,1,,776,04:29:53,18,850,REFUNDED,ARS,57712.5,12119.62,1500.0,71332.12
6196,987,2,1,376,03:42:15,1862,1,PAID,ARS,31752.0,6667.92,0.0,38419.92
6197,311,1,,368,09:57:37,1322,1971,FULFILLED,ARS,33000.0,6930.0,1200.0,41130.0
6198,379,2,4,656,11:20:42,1227,4,FULFILLED,ARS,32400.0,6804.0,0.0,39204.0
6199,585,1,,551,12:57:02,290,956,CREATED,ARS,14850.0,3118.5,900.0,18868.5
6200,877,1,,959,14:30:22,1218,2706,REFUNDED,ARS,64200.0,13482.0,900.0,78582.0
6201,416,2,3,941,16:29:07,1035,3,CANCELLED,ARS,32400.0,6804.0,0.0,39204.0
6202,173,1,,692,14:28:24,,1857,FULFILLED,ARS,32400.0,6804.0,900.0,40104.0
6203,659,1,,971,04:59:04,633,86,FULFILLED,ARS,31752.0,6667.92,900.0,39319.92
6204,4,1,,791,20:50:23,1104,1911,FULFILLED,ARS,27000.0,5670.0,1500.0,34170.0
6205,849,2,1,422,17:28:35,1488,1,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0
6206,271,2,4,770,15:28:35,1918,4,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2
6207,1388,1,,914,15:52:23,1842,157,FULFILLED,ARS,35640.0,7484.4,0.0,43124.4
